,mmsi,imo_from_data_set,imo_from_ship_db,name_from_data_set,name_from_ship_db,iwrap_type_from_dataset,org_type_info_from_data,iwrap_type_from_ship_db,org_type_from_ship_db,length_from_data_set,length_from_ship_db,height_1,height_2,height_3,depth,width,size_a,size_b,size_c,size_d,class_b,Speed_mean,Speed_std,Speed_median,Speed_max,Speed_min,Speed_mode,ROT_mean,ROT_std,ROT_median,ROT_max,ROT_min
112,258152000,9523548,0,NORDSTRAUM,,Oil products tanker,Tanker,,,119,-1,-1,-1,-1,-1,19,94,25,5,14,0,11.927029831387806,2.7476524938934825,12.4,16.3,0.0,12.0,0.0,0.0,0.0,0.0,0.0
113,219291000,9352195,0,NORD HUMMOCK,,Oil products tanker,Tanker,,,183,-1,-1,-1,-1,-1,28,148,35,18,10,0,12.14691860969056,2.2403381889376948,12.6,14.6,0.0,13.0,0.0,0.0,0.0,0.0,0.0
114,211162470,0,0,ROTHENSEE,,Oil products tanker,Tanker,,,85,-1,-1,-1,-1,-1,10,75,10,3,7,0,1.5264000000000002,3.0803990770508256,0.0,8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115,255805753,9212498,0,CHRISTIAN ESSBERGER,,Oil products tanker,Tanker,,,101,-1,-1,-1,-1,-1,16,79,22,8,8,0,12.24892025279707,3.1135551433628335,13.3,16.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0
116,249776000,9283459,0,WISBY VERITY,,Oil products tanker,Tanker,,,116,-1,-1,-1,-1,-1,15,101,15,10,5,0,11.557766235512636,2.1521110792374767,12.2,15.3,0.0,12.0,0.0,0.0,0.0,0.0,0.0
117,564166000,9381500,0,INYALA,,Oil products tanker,Tanker,,,175,-1,-1,-1,-1,-1,31,142,33,25,6,0,12.472087343772445,0.9620415441132748,12.3,14.3,7.7,12.0,0.0,0.0,0.0,0.0,0.0
118,538005550,9433303,0,LOKHOLMEN,,Oil products tanker,Tanker,,,144,-1,-1,-1,-1,-1,22,123,21,11,11,0,10.041216092375366,5.241028609755799,12.6,15.7,0.0,13.0,0.0,0.0,0.0,0.0,0.0
119,538003322,9394947,0,SEAWAYS YELLOWSTONE,,Oil products tanker,Tanker,,,250,-1,-1,-1,-1,-1,44,209,41,17,27,0,11.510832471561534,0.7586815219722631,11.8,12.6,8.2,12.0,0.0,0.0,0.0,0.0,0.0
120,236111857,9537094,0,ORALUNA,,Oil products tanker,Tanker,,,103,-1,-1,-1,-1,-1,16,91,12,2,14,0,11.289454298730252,1.2587158864550794,11.3,14.4,0.0,11.0,0.10634551387677296,5.8257776942521335,0.0,166.1,-107.2
121,219775000,9722390,0,TERNSUND,,Oil products tanker,Tanker,,,147,-1,-1,-1,-1,-1,22,119,28,5,17,0,11.744949385237,1.6514271768450663,11.8,15.9,1.0,12.0,-0.361997653907981,4.136123728262048,0.0,61.1,-40.2
122,538006567,9236054,0,CHEMBULK GIBRALTAR,,Oil products tanker,Tanker,,,144,-1,-1,-1,-1,-1,24,125,19,16,8,0,13.371025641025643,0.6044820028671999,13.4,14.5,11.1,13.0,0.0,0.0,0.0,0.0,0.0
123,311037700,9375575,0,GOTLAND MARIEANN,,Oil products tanker,Tanker,,,183,-1,-1,-1,-1,-1,32,148,35,8,24,0,9.193549122407113,3.247581703677683,10.6,12.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0
124,212123000,9390305,0,STOC MARCIA,,Oil products tanker,Tanker,,,100,-1,-1,-1,-1,-1,15,78,22,13,2,0,11.070390970595886,2.3306664104215082,11.6,14.5,0.0,12.0,0.0,0.0,0.0,0.0,0.0
125,636015560,9315185,0,ANTARCTIC,,Oil products tanker,Tanker,,,274,-1,-1,-1,-1,-1,50,231,43,25,25,0,12.239132748071293,1.776608220073119,12.9,14.2,8.2,13.0,0.0,0.0,0.0,0.0,0.0
126,211822000,9352298,0,SEACONGER,,Oil products tanker,Tanker,,,178,-1,-1,-1,-1,-1,28,145,33,14,14,0,5.953082217124254,5.8793170485579145,7.9,16.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
127,236407000,9371610,0,STEN ARNOLD,,Oil products tanker,Tanker,,,144,-1,-1,-1,-1,-1,23,115,29,16,7,0,10.803301278873796,2.045015147763996,11.2,13.1,0.0,11.0,0.1019976206999108,3.777423624230561,0.0,61.1,-37.5
128,241305000,9277735,0,KEROS,,Oil products tanker,Tanker,,,228,-1,-1,-1,-1,-1,32,195,33,16,16,0,13.79009030418251,1.3591621939429122,14.0,15.6,6.9,15.0,0.0,0.0,0.0,0.0,0.0
129,538004593,9601223,0,DENSA WHALE,,Oil products tanker,Tanker,,,274,-1,-1,-1,-1,-1,48,227,47,22,26,0,12.450128461318869,1.3335388783568358,13.0,14.1,8.7,13.0,0.23408506994005135,2.564415711049484,0.0,19.7,-17.9
130,220147000,9165451,0,BITTEN THERESA,,Oil products tanker,Tanker,,,106,-1,-1,-1,-1,-1,16,94,12,9,7,0,8.278138025008014,4.433147013679749,10.4,12.7,0.0,11.0,-0.0038233408143634718,9.239308050070084,0.0,98.6,-94.5
131,256541000,9428889,0,BOMAR MERCURY,,Oil products tanker,Tanker,,,120,-1,-1,-1,-1,-1,17,97,23,8,9,0,9.98838706600534,2.6831973405366765,10.4,14.1,0.0,12.0,0.0,0.0,0.0,0.0,0.0
132,372777000,9365362,0,NEW DAWN,,Oil products tanker,Tanker,,,183,-1,-1,-1,-1,-1,32,150,33,7,25,0,10.976692366347539,1.8142765955957219,11.2,14.2,3.7,12.0,0.17487079556045074,2.442970726737551,0.0,21.6,-21.6
133,266420000,9428085,0,SOLERO,,Oil products tanker,Tanker,,,150,-1,-1,-1,-1,-1,24,121,29,10,14,0,11.062417166298518,2.0842152246661643,11.7,13.9,0.0,12.0,0.0,0.0,0.0,0.0,0.0
134,212436000,9256420,0,PANDION,,Oil products tanker,Tanker,,,117,-1,-1,-1,-1,-1,18,99,18,10,8,0,12.26656806894537,2.2664593818998684,12.7,15.3,0.0,13.0,-0.027415035543869933,4.125984125563972,0.0,64.5,-42.9
135,266474000,9232840,0,MARINUS,,Oil products tanker,Tanker,,,119,-1,-1,-1,-1,-1,17,92,27,5,12,0,11.147640294099164,3.5352387671257013,12.5,17.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0
136,564224000,9444508,0,RHINO,,Oil products tanker,Tanker,,,176,-1,-1,-1,-1,-1,31,141,35,24,7,0,10.310631885776397,3.8784267776603656,11.7,14.3,0.0,12.0,0.3939528679413072,4.5793352417653495,0.0,48.6,-30.2
137,266209000,9309227,0,BIT OKLAND,,Oil products tanker,Tanker,,,177,-1,-1,-1,-1,-1,26,146,31,13,13,0,9.970669196059145,2.501936032594266,8.9,17.0,5.3,8.0,0.0,0.0,0.0,0.0,0.0
138,209216000,9684108,0,FIDELIO,,Oil products tanker,Tanker,,,104,-1,-1,-1,-1,-1,17,80,24,15,2,0,10.58290520694259,4.559950720765452,12.2,15.5,0.0,12.0,0.15967957276368494,6.079504135595587,0.0,57.9,-48.6
139,538007999,9256468,0,VOYAGER C,,Oil products tanker,Tanker,,,244,-1,-1,-1,-1,-1,42,201,43,27,15,0,11.469638178857187,1.62892137623554,11.9,14.0,6.2,12.0,0.0822346526941868,3.4667223781528884,0.0,27.9,-25.7
140,256072000,9194000,0,NATIG ALIYEV,,Oil products tanker,Tanker,,,157,-1,-1,-1,-1,-1,24,124,33,9,15,0,10.952706616907491,3.7718249955956,11.9,16.8,0.0,12.0,0.0,0.0,0.0,0.0,0.0
141,636015105,9507726,0,GAS MYTH,,Oil products tanker,Tanker,,,100,-1,-1,-1,-1,-1,18,78,22,7,11,0,11.38602201443958,2.913699908892421,12.0,14.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0
142,273350660,9640554,0,VF TANKER-7,,Oil products tanker,Tanker,,,141,-1,-1,-1,-1,-1,17,125,16,7,10,0,9.241482256185973,1.61245659983278,9.5,11.7,0.0,10.0,0.0010125739820779286,3.7478385399480656,0.0,45.7,-40.2
143,636011642,9256078,0,LITEYNY PROSPECT,,Oil products tanker,Tanker,,,250,-1,-1,-1,-1,-1,44,210,40,22,22,0,11.78789342826468,1.6238779802330323,12.2,14.5,5.8,13.0,0.0,0.0,0.0,0.0,0.0
144,642122021,9331141,0,SAMRAA_ALKHALEEJ,,Oil products tanker,Tanker,,,248,-1,-1,-1,-1,-1,44,207,41,18,26,0,10.73738897930714,2.1755472325773613,11.3,16.3,1.0,12.0,0.0,0.0,0.0,0.0,0.0
145,210607000,9174713,0,AMBER 1,,Oil products tanker,Tanker,,,100,-1,-1,-1,-1,-1,15,82,18,5,10,0,10.451604032997249,2.2924878762903007,10.8,13.2,0.0,11.0,0.0,0.0,0.0,0.0,0.0
146,664445000,9365635,0,SEYCHELLES PATRIOT,,Oil products tanker,Tanker,,,189,-1,-1,-1,-1,-1,32,157,32,16,16,0,12.359758460467653,1.5872171712373238,12.6,15.4,0.0,13.0,0.0,0.0,0.0,0.0,0.0
147,235113757,9724532,0,BRITISH CUMULUS,,Oil products tanker,Tanker,,,183,-1,-1,-1,-1,-1,32,147,36,23,9,0,11.61214007993692,1.7346352404559982,12.1,14.4,0.0,12.0,0.09965469425487376,4.036678340808512,0.0,37.5,-57.9
148,275476000,9010929,0,ZIRCON,,Oil products tanker,Tanker,,,124,-1,-1,-1,-1,-1,17,110,14,14,3,0,10.0669449007681,4.89397944730338,12.3,16.8,0.0,12.0,-0.06047595790969235,10.006607179008327,0.0,86.4,-78.7
149,564520000,9340128,0,NORDIC HANNE,,Oil products tanker,Tanker,,,183,-1,-1,-1,-1,-1,28,150,33,10,18,0,11.70976183882581,1.6885025586142794,12.1,14.5,5.4,12.0,0.0,0.0,0.0,0.0,0.0
150,636012856,9312896,0,NS CREATION,,Oil products tanker,Tanker,,,244,-1,-1,-1,-1,-1,42,203,41,17,25,0,12.420365979897818,1.6417354103444886,12.7,15.0,6.5,13.0,0.0,0.0,0.0,0.0,0.0
151,249749000,9403827,0,PURPLE GEM,,Oil products tanker,Tanker,,,119,-1,-1,-1,-1,-1,18,94,25,9,9,0,10.372808050314466,5.1080776621421,12.6,90.4,0.0,13.0,0.0,0.0,0.0,0.0,0.0
152,209210000,9174086,0,MOZART,,Oil products tanker,Tanker,,,94,-1,-1,-1,-1,-1,13,85,9,6,7,0,10.178600337268128,2.779745453417214,11.1,13.5,0.0,12.0,0.0,0.0,0.0,0.0,0.0
153,249576000,9283306,0,VENICE A,,Oil products tanker,Tanker,,,244,-1,-1,-1,-1,-1,42,202,42,27,15,0,9.604911810672023,1.3269707078634927,9.8,11.9,2.8,10.0,0.15742353203840145,2.6047261245498343,0.0,17.9,-11.4
154,248897000,9444455,0,SONGA PEARL,,Oil products tanker,Tanker,,,144,-1,-1,-1,-1,-1,23,120,24,14,9,0,10.86443296251384,3.75269305722178,12.0,15.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0
155,229015000,9525584,0,KEY EAST,,Oil products tanker,Tanker,,,109,-1,-1,-1,-1,-1,16,90,19,8,8,0,10.238158319219293,2.8765966443835724,11.1,14.2,0.0,12.0,0.0,0.0,0.0,0.0,0.0
156,219076000,9300829,0,TERNHOLM,,Oil products tanker,Tanker,,,141,-1,-1,-1,-1,-1,22,104,37,20,2,0,11.841738237490663,1.3712390008893816,11.7,15.4,7.1,12.0,-0.40634443040156265,5.499453542136201,0.0,54.7,-57.9
157,636017416,9761176,0,NAVIGATOR YAUZA,,Oil products tanker,Tanker,,,160,-1,-1,-1,-1,-1,26,126,34,20,6,0,14.390730721432064,1.748803240461222,14.7,17.2,0.0,15.0,0.0,0.0,0.0,0.0,0.0
158,247322500,9607643,0,ZEFIREA,,Oil products tanker,Tanker,,,180,-1,-1,-1,-1,-1,32,155,25,24,8,0,11.680754716981133,2.7324268944885257,12.4,14.6,0.0,14.0,0.20978559176672384,4.366745355809701,0.0,30.2,-27.9
159,241580000,9765366,0,ITHAKI WARRIOR,,Oil products tanker,Tanker,,,274,-1,-1,-1,-1,-1,48,226,48,31,17,0,10.535113421550092,1.7759203821866971,11.3,13.0,6.6,12.0,0.4789461247637051,3.04344008622312,0.0,19.7,-11.4
160,219008000,9747986,0,TERN OCEAN,,Oil products tanker,Tanker,,,147,-1,-1,-1,-1,-1,22,120,27,4,18,0,13.74911826834073,1.3885308044480176,14.1,15.9,0.0,14.0,0.0,0.0,0.0,0.0,0.0
161,636016360,9705720,0,CHEM HOUSTON,,Oil products tanker,Tanker,,,145,-1,-1,-1,-1,-1,24,118,27,7,17,0,13.08355419639823,4.024259232428936,14.7,16.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0
162,258933000,9734848,0,YARA NAUMA,,Oil products tanker,Tanker,,,160,-1,-1,-1,-1,-1,26,126,34,25,1,0,12.849702230106438,3.2886801790509512,13.8,51.2,0.0,14.0,0.0,0.0,0.0,0.0,0.0
163,247287500,9544281,0,FOUR SKY,,Oil products tanker,Tanker,,,249,-1,-1,-1,-1,-1,44,207,42,17,27,0,12.1522874058127,0.9429957927556928,12.4,14.0,9.9,12.0,0.0,0.0,0.0,0.0,0.0
164,271002685,9458145,0,VARKAN MARMARA,,Oil products tanker,Tanker,,,100,-1,-1,-1,-1,-1,16,80,20,8,8,0,10.667302582865107,1.6289796405931365,10.7,14.1,0.0,10.0,0.0,0.0,0.0,0.0,0.0
165,209066000,9778002,0,AMULETH,,Oil products tanker,Tanker,,,102,-1,-1,-1,-1,-1,16,80,22,8,8,0,10.197096667766413,2.3466398024664312,10.9,12.3,0.0,11.0,0.0,0.0,0.0,0.0,0.0
166,565036000,9726451,0,MAERSK TANGIER,,Oil products tanker,Tanker,,,183,-1,-1,-1,-1,-1,32,150,33,24,8,0,12.183780880773362,0.950453852589752,12.0,14.0,8.3,12.0,0.22209989258861446,2.993255530403989,0.0,25.7,-14.5
167,538005740,9421295,0,VESTHOLMEN,,Oil products tanker,Tanker,,,144,-1,-1,-1,-1,-1,23,116,28,8,15,0,9.870628282435325,3.159948309883833,11.2,12.5,0.0,11.0,0.0,0.0,0.0,0.0,0.0
168,248940000,9444467,0,SONGA SAPPHIRE,,Oil products tanker,Tanker,,,144,-1,-1,-1,-1,-1,23,122,22,12,11,0,8.86828193832599,5.4930694318069415,11.9,15.3,0.0,12.0,0.0,0.0,0.0,0.0,0.0
169,266455000,9739800,0,FURE VINGA,,Oil products tanker,Tanker,,,150,-1,-1,-1,-1,-1,23,120,30,15,8,0,11.087771639042359,2.8909565518978937,12.1,13.5,0.0,12.0,0.0,0.0,0.0,0.0,0.0
170,205366000,9045807,0,TEMSE,,Oil products tanker,Tanker,,,142,-1,-1,-1,-1,-1,21,108,34,15,6,0,10.226604221578409,5.910896965048519,13.6,17.1,0.0,15.0,1.7426536258087001e-06,0.0008349020603181427,0.0,0.4,0.0
171,538090534,9592305,0,NISSOS DELOS,,Oil products tanker,Tanker,,,249,-1,-1,-1,-1,-1,44,208,41,19,25,0,11.197509503211428,1.3016544210546854,11.3,13.3,6.7,11.0,0.21540175645562984,2.1534560305259443,0.0,14.5,-16.1
172,256831000,9753818,0,SAN BACCO,,Oil products tanker,Tanker,,,108,-1,-1,-1,-1,-1,17,86,22,2,15,0,8.918509655829952,4.716617997129798,10.5,15.1,0.0,12.0,-0.017241218148847482,5.508146373442863,0.0,71.4,-64.5
173,636018547,9828156,0,TRENT,,Oil products tanker,Tanker,,,183,-1,-1,-1,-1,-1,32,148,35,9,23,0,12.75623349955999,0.8632035196603266,12.9,14.0,9.1,13.0,0.0,0.0,0.0,0.0,0.0
174,247661000,9201774,0,GRANATO,,Oil products tanker,Tanker,,,121,-1,-1,-1,-1,-1,16,100,21,8,8,0,11.245926281683676,2.7670711647008503,12.0,15.6,0.0,12.0,-0.02446811560958825,6.068874575667648,0.0,78.7,-57.9
175,238009000,9440514,0,PAG,,Oil products tanker,Tanker,,,183,-1,-1,-1,-1,-1,32,145,38,19,13,0,11.02624979906767,2.2835746520562683,11.9,13.7,0.0,12.0,0.0,0.0,0.0,0.0,0.0
176,257136000,8913708,0,SOLSTRAUM,,Oil products tanker,Tanker,,,101,-1,-1,-1,-1,-1,18,78,23,11,7,0,11.061655306044774,3.4797071999382343,12.2,14.7,0.0,12.0,0.0,0.0,0.0,0.0,0.0
177,249803000,9431032,0,NIKE,,Oil products tanker,Tanker,,,122,-1,-1,-1,-1,-1,17,98,24,10,7,0,10.677748457118538,3.1275733872366156,11.6,14.4,0.0,12.0,0.0,0.0,0.0,0.0,0.0
178,354306000,9402249,0,CHINA DAWN,,Oil products tanker,Tanker,,,246,-1,-1,-1,-1,-1,42,205,41,26,16,0,10.853008444757213,1.430624872661202,11.3,13.2,7.2,12.0,0.0,0.0,0.0,0.0,0.0
179,238295000,9455741,0,VELEBIT,,Oil products tanker,Tanker,,,194,-1,-1,-1,-1,-1,32,165,29,16,16,0,11.553470633104501,1.3816739326228702,12.0,13.2,5.5,12.0,0.0,0.0,0.0,0.0,0.0
180,219252000,9268186,0,ATLANTIC,,Oil products tanker,Tanker,,,103,-1,-1,-1,-1,-1,15,84,19,8,7,0,10.608432618025752,4.2189492367683945,12.5,15.4,0.0,13.0,0.01004062947067237,8.080389255377023,0.0,102.9,-82.5
181,355782000,9820295,0,MARVIN CONFIDENCE,,Oil products tanker,Tanker,,,183,-1,-1,-1,-1,-1,32,147,36,24,8,0,11.692335390946505,0.7418212998549577,11.6,13.2,9.6,12.0,-0.3313528806584363,2.944176973434147,0.0,19.7,-16.1
182,355733000,9380051,0,RICH BREEZE,,Oil products tanker,Tanker,,,182,-1,-1,-1,-1,-1,32,146,36,11,21,0,11.972106398274622,1.3539303899761466,12.2,13.8,5.2,12.0,0.0,0.0,0.0,0.0,0.0
183,244180197,9327059,0,ANNETTE ESSBERGER,,Oil products tanker,Tanker,,,127,-1,-1,-1,-1,-1,19,103,24,11,8,0,10.864489608485048,3.0158314204151546,11.7,14.8,0.0,12.0,0.0,0.0,0.0,0.0,0.0
184,236652000,9485368,0,KATELINA,,Oil products tanker,Tanker,,,118,-1,-1,-1,-1,-1,18,100,18,11,7,0,11.214560534034591,2.592081593478045,11.8,15.4,0.0,12.0,4.045716597552343e-06,0.0008995239404876721,0.0,0.2,0.0
185,249577000,9389095,0,MINDORO,,Oil products tanker,Tanker,,,244,-1,-1,-1,-1,-1,42,214,30,16,26,0,11.274082112497736,1.6866791847007858,11.8,14.4,4.9,12.0,0.2035359016096944,3.4092563717669147,0.0,25.7,-45.7
186,566015000,9360415,0,HAFNIA HOPE,,Oil products tanker,Tanker,,,182,-1,-1,-1,-1,-1,28,152,30,14,14,0,12.29422782874618,1.5448612860895032,12.5,16.1,4.8,13.0,0.0,0.0,0.0,0.0,0.0
187,311000048,9644433,0,ALICE,,Oil products tanker,Tanker,,,183,-1,-1,-1,-1,-1,28,148,35,12,16,0,12.019623007516875,1.8045250849941925,12.4,15.4,0.0,12.0,1.5314521995482222e-05,0.002475005543389373,0.0,0.4,0.0
188,538005398,9686871,0,STI PIMLICO,,Oil products tanker,Tanker,,,184,-1,-1,-1,-1,-1,27,150,34,21,6,0,12.369916696755556,1.86988981469295,12.6,16.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0
189,230965000,9255294,0,NESTE,,Oil products tanker,Tanker,,,170,-1,-1,-1,-1,-1,24,133,37,12,12,0,12.372234282929425,1.3164065910593723,12.4,51.2,0.0,12.0,0.0,0.0,0.0,0.0,0.0
190,236646000,9402689,0,ORAKAI,,Oil products tanker,Tanker,,,103,-1,-1,-1,-1,-1,16,80,23,8,8,0,10.183079221302727,3.2134146927796325,11.4,13.6,0.0,12.0,0.0,0.0,0.0,0.0,0.0
191,236165000,9242730,0,HEINRICH,,Oil products tanker,Tanker,,,114,-1,-1,-1,-1,-1,17,94,20,7,10,0,9.969840010100826,4.646824583128273,11.4,17.3,0.0,14.0,0.0,0.0,0.0,0.0,0.0
192,636012813,9305568,0,SCF BALTICA,,Oil products tanker,Tanker,,,250,-1,-1,-1,-1,-1,44,208,42,25,19,0,10.740074159648206,2.1743378798978084,11.4,14.5,0.0,12.0,0.0,0.0,0.0,0.0,0.0
193,211305290,8835748,0,DAGMAR,,Oil products tanker,Tanker,,,55,-1,-1,-1,-1,-1,7,41,14,3,4,0,7.771258960190238,2.576993205713824,8.6,71.0,0.0,9.0,0.3271910765914496,11.304551281256057,0.0,145.0,-155.4
194,636015737,9655511,0,SIBUR TOBOL,,Oil products tanker,Tanker,,,160,-1,-1,-1,-1,-1,26,126,34,8,18,0,13.845169781012011,3.639069975953408,15.1,18.0,0.0,16.0,0.14039230106736078,4.283443179036935,0.0,51.6,-45.7
195,241343000,9440526,0,MINERVA ELPIDA,,Oil products tanker,Tanker,,,250,-1,-1,-1,-1,-1,44,213,37,17,27,0,11.665880740233035,1.6279207038323456,12.1,14.2,7.2,13.0,0.0,0.0,0.0,0.0,0.0
196,249379000,9380415,0,DUZGIT INTEGRITY,,Oil products tanker,Tanker,,,131,-1,-1,-1,-1,-1,19,111,20,6,13,0,11.406323025705044,3.1501747205030095,12.4,15.6,0.0,12.0,0.0,0.0,0.0,0.0,0.0
197,538002614,9323314,0,ANCE,,Oil products tanker,Tanker,,,195,-1,-1,-1,-1,-1,32,164,31,24,8,0,11.305099861826402,0.8144342415877318,11.4,13.8,7.4,11.0,0.03458108277854543,4.493859152096705,0.0,32.5,-30.2
198,636015767,9337406,0,BANDA SEA,,Oil products tanker,Tanker,,,238,-1,-1,-1,-1,-1,42,203,35,16,26,0,12.570948166877372,1.6458543985653,12.2,16.6,7.4,11.0,0.0,0.0,0.0,0.0,0.0
199,257970000,9246152,0,XANTHIA,,Oil products tanker,Tanker,,,147,-1,-1,-1,-1,-1,22,135,12,11,11,0,13.07212376899398,2.8507184901727323,14.0,17.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0
200,249007000,9693070,0,STEMNITSA,,Oil products tanker,Tanker,,,250,-1,-1,-1,-1,-1,44,194,56,16,28,0,12.635554612337296,1.1942278471173622,12.7,14.4,8.5,14.0,0.036205432937181634,2.53284089704088,0.0,21.6,-25.7
201,563481000,9340582,0,MAERSK BRIGIT,,Oil products tanker,Tanker,,,176,-1,-1,-1,-1,-1,30,143,33,24,6,0,11.630499541704856,1.1079812447142314,11.8,13.6,5.3,12.0,0.0,0.0,0.0,0.0,0.0
202,246315000,9297101,0,STELLA MARIS,,Oil products tanker,Tanker,,,106,-1,-1,-1,-1,-1,16,87,19,8,8,0,10.133287449671355,3.616589113288229,11.3,14.4,0.0,12.0,0.0,0.0,0.0,0.0,0.0
203,636017412,9742326,0,NAVIGATOR PROMINENCE,,Oil products tanker,Tanker,,,180,-1,-1,-1,-1,-1,30,143,37,10,20,0,15.212485038898865,1.2796718834136176,15.6,17.2,7.0,16.0,0.0,0.0,0.0,0.0,0.0
204,636018091,9798961,0,LADON,,Oil products tanker,Tanker,,,183,-1,-1,-1,-1,-1,33,148,35,9,24,0,12.510239915234996,1.0084687022827512,12.6,14.4,6.7,13.0,-0.03920381442518731,3.4271039978824,0.0,37.5,-45.7
205,245286000,9207039,0,CORAL IVORY,,Oil products tanker,Tanker,,,116,-1,-1,-1,-1,-1,16,88,28,4,12,0,12.254275124456447,4.662363252999431,14.5,17.3,0.0,15.0,0.0,0.0,0.0,0.0,0.0
206,255804290,9572745,0,HARBOUR PROGRESS,,Oil products tanker,Tanker,,,162,-1,-1,-1,-1,-1,23,133,29,12,11,0,11.701470133768929,3.6809479118238695,13.3,15.0,0.0,14.0,0.28819919650346565,5.513125961297399,0.0,54.7,-45.7
207,253229000,9367358,0,ST MARSEILLE,,Oil products tanker,Tanker,,,120,-1,-1,-1,-1,-1,18,95,25,17,1,0,9.623402295593026,3.4505566280881106,10.9,14.3,0.0,11.0,0.0,0.0,0.0,0.0,0.0
208,311000452,9248409,0,SEOUL SPIRIT,,Oil products tanker,Tanker,,,274,-1,-1,-1,-1,-1,48,230,44,28,20,0,13.725277025363212,1.0313352203543584,13.95,15.2,7.6,14.0,0.0,0.0,0.0,0.0,0.0
209,538003844,9558763,0,AZIZ TORLAK,,Oil products tanker,Tanker,,,124,-1,-1,-1,-1,-1,17,102,22,9,8,0,10.44050396640224,3.1091301732810517,11.4,12.8,0.0,11.0,0.0,0.0,0.0,0.0,0.0
210,538002756,9314868,0,KAZDANGA,,Oil products tanker,Tanker,,,182,-1,-1,-1,-1,-1,27,149,33,14,13,0,10.738589314491136,1.6329538276154931,10.7,13.3,0.0,10.0,0.0,0.0,0.0,0.0,0.0
211,566583000,9729271,0,HAFNIA SOYA,,Oil products tanker,Tanker,,,184,-1,-1,-1,-1,-1,27,149,35,6,21,0,11.730513938018374,2.108379097140776,12.0,16.3,0.0,12.0,0.15465224372517533,3.200396957069356,0.0,27.9,-42.9
212,538005397,9686857,0,STI COMANDANTE,,Oil products tanker,Tanker,,,184,-1,-1,-1,-1,-1,27,150,34,21,6,0,11.993625285934195,1.8242257171666247,12.1,15.7,0.0,12.0,0.0,0.0,0.0,0.0,0.0
213,563030090,9792515,0,TRAMMO PARIS,,Oil products tanker,Tanker,,,154,-1,-1,-1,-1,-1,25,119,35,5,20,0,12.0027444042133,4.616104513954473,14.3,64.0,0.0,14.0,0.03321058262014484,4.297533976980558,0.0,54.7,-48.6
214,309481000,9276389,0,ARCTIC DISCOVERER,,Oil products tanker,Tanker,,,289,-1,-1,-1,-1,-1,48,225,64,20,28,0,14.60617653631285,1.88822862343572,14.8,20.4,6.3,15.0,0.0,0.0,0.0,0.0,0.0
215,256508000,9710335,0,B GAS SUMMIT,,Oil products tanker,Tanker,,,95,-1,-1,-1,-1,-1,16,73,22,4,12,0,7.03035620743845,4.2033680282751815,7.2,13.2,0.0,7.0,0.4373493975903616,6.154697156289992,0.0,51.6,-32.5
216,238250000,9334727,0,DUGI OTOK,,Oil products tanker,Tanker,,,247,-1,-1,-1,-1,-1,42,205,42,15,27,0,9.396293873991716,1.997253729188312,10.3,11.7,5.5,11.0,0.0,0.0,0.0,0.0,0.0
217,211409100,9255488,0,SEAHAKE,,Oil products tanker,Tanker,,,178,-1,-1,-1,-1,-1,28,22,156,14,14,0,12.046730789848526,2.031445812455521,12.4,15.2,0.0,12.0,0.0,0.0,0.0,0.0,0.0
218,538003323,9416795,0,AUTUMN,,Oil products tanker,Tanker,,,129,-1,-1,-1,-1,-1,20,105,24,10,10,0,12.421897116298725,2.5814750410727023,13.0,14.8,0.0,13.0,0.0,0.0,0.0,0.0,0.0
219,636012896,9322956,0,NS PRIDE,,Oil products tanker,Tanker,,,176,-1,-1,-1,-1,-1,31,153,23,16,15,0,10.820369049163315,2.8549078767846234,11.5,15.6,0.0,12.0,0.0,0.0,0.0,0.0,0.0
220,538006771,9703320,0,FRONT LEOPARD,,Oil products tanker,Tanker,,,252,-1,-1,-1,-1,-1,44,212,40,17,27,0,10.389346837088388,2.1609460907907643,11.0,14.4,4.9,12.0,0.0,0.0,0.0,0.0,0.0
221,538005543,9241683,0,RIDGEBURY ASTARI,,Oil products tanker,Tanker,,,274,-1,-1,-1,-1,-1,48,231,43,29,19,0,10.032401555663588,0.7409771498163584,10.2,11.7,8.6,10.0,0.0,0.0,0.0,0.0,0.0
222,309924000,9325908,0,PENELOP,,Oil products tanker,Tanker,,,255,-1,-1,-1,-1,-1,44,210,45,24,20,0,9.420394491998511,1.8005262559658155,9.7,13.2,0.5,8.0,0.0,0.0,0.0,0.0,0.0
223,258714000,9375977,0,NORDIC SUND,,Oil products tanker,Tanker,,,89,-1,-1,-1,-1,-1,14,73,16,3,11,0,10.461154518950437,2.235148288900758,10.9,12.9,0.0,11.0,0.0,0.0,0.0,0.0,0.0
