"mmsi"	"imo_from_data_set"	"imo_from_ship_db"	"name_from_data_set"	"name_from_ship_db"	"iwrap_type_from_dataset"	"org_type_info_from_data"	"iwrap_type_from_ship_db"	"org_type_from_ship_db"	"length_from_data_set"	"length_from_ship_db"	"height_1"	"height_2"	"height_3"	"depth"	"width"	"size_a"	"size_b"	"size_c"	"size_d"	"class_b"
111219507	0	0	""	""	"Other ship"	"SAR"	""	""	20	-1	-1	-1	-1	-1	5	1	19	2	3	0
219019019	0	0	"MHG 003"	""	"Other ship"	"SAR"	""	""	5	-1	-1	-1	-1	-1	2	1	4	1	1	0
636015743	9315379	0	"ARCHIMIDIS"	""	"Other ship"	"Other"	""	""	318	-1	-1	-1	-1	-1	43	245	73	13	30	0
219003541	0	0	"IDA"	""	"Passenger ship"	"Passenger"	""	""	30	-1	-1	-1	-1	-1	8	15	15	4	4	0
538090269	9246449	0	"MT PORT MOODY"	""	"Oil products tanker"	"Tanker"	""	""	181	-1	-1	-1	-1	-1	32	146	35	9	23	0
253311000	9372250	0	"LE GUERRIER"	""	"Support ship"	"Dredging"	""	""	100	-1	-1	-1	-1	-1	20	90	10	15	5	0
235115794	0	0	"JUNIPER"	""	"Pleasure boat"	"Sailing"	""	""	16	-1	-1	-1	-1	-1	9	13	3	4	5	0
210464000	9239812	0	"MANDARIN"	""	"General cargo ship"	"Cargo"	""	""	186	-1	-1	-1	-1	-1	24	160	26	10	14	0
219023644	0	0	"TEAM CHRISTENSEN"	""	"Pleasure boat"	"Pleasure"	""	""	6	-1	-1	-1	-1	-1	2	6	0	0	2	0
477167400	9593749	0	"YANGTZE XING ZHONG"	""	"General cargo ship"	"Cargo"	""	""	229	-1	-1	-1	-1	-1	32	195	34	23	9	0
236647000	9402677	0	"ORALYNN"	""	"Oil products tanker"	"Tanker"	""	""	103	-1	-1	-1	-1	-1	16	83	20	4	12	0
636092892	9388895	0	"LOUISE AUERBACH"	""	"General cargo ship"	"Cargo"	""	""	138	-1	-1	-1	-1	-1	21	121	17	10	11	0
255805858	9725524	0	"RABEA"	""	"General cargo ship"	"Cargo"	""	""	180	-1	-1	-1	-1	-1	32	150	30	9	23	0
231023000	9155963	0	"LISTER"	""	"General cargo ship"	"Cargo"	""	""	89	-1	-1	-1	-1	-1	13	76	13	8	5	0
477535200	9526928	0	"MAERSK LAVRAS"	""	"General cargo ship"	"Cargo"	""	""	300	-1	-1	-1	-1	-1	46	227	73	16	30	0
538006340	9711717	0	"MAESTRO PEARL"	""	"General cargo ship"	"Cargo"	""	""	178	-1	-1	-1	-1	-1	29	153	25	21	8	0
563411000	9465978	0	"TORM ASLAUG"	""	"Oil products tanker"	"Tanker"	""	""	183	-1	-1	-1	-1	-1	32	143	40	10	22	0
273359280	9256171	0	"MODULUS 5"	""	"General cargo ship"	"Cargo"	""	""	90	-1	-1	-1	-1	-1	15	77	13	5	10	0
230017000	8801060	0	"EMILIE"	""	"General cargo ship"	"Cargo"	""	""	64	-1	-1	-1	-1	-1	11	54	10	3	8	0
244171000	9213739	0	"VARNEBANK"	""	"General cargo ship"	"Cargo"	""	""	132	-1	-1	-1	-1	-1	16	119	13	4	12	0
376503000	9081356	0	"ISIDOR"	""	"General cargo ship"	"Cargo"	""	""	89	-1	-1	-1	-1	-1	13	81	8	7	6	0
219008927	0	0	"BALLE"	""	"Fishing ship"	"Fishing"	""	""	9	-1	-1	-1	-1	-1	4	3	6	2	2	0
245014000	9201968	0	"PANDA"	""	"General cargo ship"	"Cargo"	""	""	89	-1	-1	-1	-1	-1	12	76	13	8	4	0
219018582	0	0	"TEAM  DELFI"	""	"Fishing ship"	"Fishing"	""	""	6	-1	-1	-1	-1	-1	2	3	3	1	1	0
311945000	8422022	0	""	""	"Other ship"	"Undefined"	""	""	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0
255805620	9681950	0	"GERDT OLDENDORFF"	""	"General cargo ship"	"Cargo"	""	""	229	-1	-1	-1	-1	-1	32	198	31	9	23	0
636014311	9422457	0	"SCF BAIKAL"	""	"Oil products tanker"	"Tanker"	""	""	274	-1	-1	-1	-1	-1	48	229	45	15	33	0
219018823	0	0	"FRU VEBER"	""	"Other ship"	"Other"	""	""	23	-1	-1	-1	-1	-1	6	11	12	2	4	0
209207000	9123817	0	"BF CARTAGENA"	""	"General cargo ship"	"Cargo"	""	""	101	-1	-1	-1	-1	-1	18	90	11	9	9	0
231841000	8814536	0	"NOSSAN"	""	"General cargo ship"	"Cargo"	""	""	87	-1	-1	-1	-1	-1	13	74	13	3	10	0
261535000	9211004	0	"FAIRPLAY-26"	""	"Support ship"	"Towing long/wide"	""	""	35	-1	-1	-1	-1	-1	11	11	24	6	5	0
375354000	8505915	0	"SCANLARK"	""	"General cargo ship"	"Cargo"	""	""	75	-1	-1	-1	-1	-1	10	61	14	1	9	0
219014000	9392482	0	"TORM LOUISE"	""	"Oil products tanker"	"Tanker"	""	""	183	-1	-1	-1	-1	-1	32	154	29	26	6	0
266421000	9428073	0	"SOLANDO"	""	"Oil products tanker"	"Tanker"	""	""	150	-1	-1	-1	-1	-1	24	127	23	6	18	0
563041800	9208203	0	"OSLO WAVE 4"	""	"General cargo ship"	"Cargo"	""	""	143	-1	-1	-1	-1	-1	22	132	11	5	17	0
374681000	9123702	0	"BEREKET"	""	"General cargo ship"	"Cargo"	""	""	154	-1	-1	-1	-1	-1	26	135	19	13	13	0
258692000	9321677	0	"KRONVIKEN"	""	"Oil products tanker"	"Tanker"	""	""	250	-1	-1	-1	-1	-1	44	209	41	18	26	0
636016315	9425497	0	"PERSEUS N"	""	"Oil products tanker"	"Tanker"	""	""	184	-1	-1	-1	-1	-1	27	150	34	17	10	0
209449000	9583861	0	"ROCKPIPER"	""	"Other ship"	"Other"	""	""	159	-1	-1	-1	-1	-1	36	24	135	21	15	0
636017072	9708057	0	"SZARE SZEREGI"	""	"General cargo ship"	"Cargo"	""	""	180	-1	-1	-1	-1	-1	30	152	28	11	19	0
256431000	9323986	0	"MINERVA INDIANA"	""	"Oil products tanker"	"Tanker"	""	""	239	-1	-1	-1	-1	-1	42	203	36	25	17	0
304738000	9313632	0	"ALLER"	""	"General cargo ship"	"Cargo"	""	""	89	-1	-1	-1	-1	-1	13	79	10	5	8	0
375056000	9173197	0	"TRUFFALDINO"	""	"General cargo ship"	"Cargo"	""	""	89	-1	-1	-1	-1	-1	12	74	15	5	7	0
548953000	9798337	0	"JINLING CONFIDENCE"	""	"General cargo ship"	"Cargo"	""	""	180	-1	-1	-1	-1	-1	32	150	30	14	18	0
220339000	0	0	"R 60 TASMANIA"	""	"Fishing ship"	"Fishing"	""	""	17	-1	-1	-1	-1	-1	6	13	4	3	3	0
304752000	8822040	0	"GALA"	""	"General cargo ship"	"Cargo"	""	""	80	-1	-1	-1	-1	-1	13	72	8	9	4	0
211809000	9330185	0	"JANA"	""	"Oil products tanker"	"Tanker"	""	""	70	-1	-1	-1	-1	-1	12	50	20	5	7	0
209273000	9472012	0	"ALSTERTAL"	""	"General cargo ship"	"Cargo"	""	""	90	-1	-1	-1	-1	-1	15	76	14	7	8	0
219011018	0	0	"HG35 VENDELBO"	""	"Fishing ship"	"Fishing"	""	""	15	-1	-1	-1	-1	-1	4	3	12	2	2	0
256675000	9498262	0	"BELASITZA"	""	"General cargo ship"	"Cargo"	""	""	186	-1	-1	-1	-1	-1	24	156	30	10	14	0
636091197	9330355	0	"AMALIA"	""	"Oil products tanker"	"Tanker"	""	""	229	-1	-1	-1	-1	-1	40	188	41	20	20	0
209855000	9677947	0	"DUKE II"	""	"Support ship"	"Towing long/wide"	""	""	34	-1	-1	-1	-1	-1	11	12	22	7	4	0
212795000	8918473	0	"WILSON SUND"	""	"General cargo ship"	"Cargo"	""	""	112	-1	-1	-1	-1	-1	15	98	14	6	9	0
241372000	9723291	0	"MINERVA TYCHI"	""	"Oil products tanker"	"Tanker"	""	""	184	-1	-1	-1	-1	-1	28	150	34	22	6	0
304839000	9197454	0	"BEKAU"	""	"General cargo ship"	"Cargo"	""	""	88	-1	-1	-1	-1	-1	13	73	15	7	6	0
308919000	8912302	0	"YEOMAN BRIDGE"	""	"General cargo ship"	"Cargo"	""	""	250	-1	-1	-1	-1	-1	38	206	44	27	11	0
211212560	0	0	""	""	"Other ship"	"Undefined"	""	""	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0
636015390	9548201	0	"CHARIKLIA JUNIOR"	""	"General cargo ship"	"Cargo"	""	""	229	-1	-1	-1	-1	-1	38	195	34	25	13	0
636019052	9364784	0	"EIDER S"	""	"General cargo ship"	"Cargo"	""	""	190	-1	-1	-1	-1	-1	32	162	28	16	16	0
244155000	9420801	0	"DELTAGRACHT"	""	"General cargo ship"	"Cargo"	""	""	157	-1	-1	-1	-1	-1	23	147	10	11	12	0
219018865	15	0	"SEA MASTER"	""	"General cargo ship"	"Cargo"	""	""	34	-1	-1	-1	-1	-1	7	9	25	4	3	0
219000558	7944762	0	"GRETE FIGHTER"	""	"Support ship"	"Dredging"	""	""	47	-1	-1	-1	-1	-1	12	32	15	9	3	0
215676000	9584047	0	"ORDU"	""	"General cargo ship"	"Cargo"	""	""	229	-1	-1	-1	-1	-1	32	196	33	7	25	0
244707000	9456745	0	"IJSSELBORG"	""	"General cargo ship"	"Cargo"	""	""	143	-1	-1	-1	-1	-1	19	136	7	7	12	0
636015625	9189902	0	"BALTIC HOLLYHOCK"	""	"General cargo ship"	"Cargo"	""	""	144	-1	-1	-1	-1	-1	22	113	31	8	14	0
304068000	9520572	0	"FAIRPLAY-27"	""	"Support ship"	"Tug"	""	""	36	-1	-1	-1	-1	-1	12	10	26	5	7	0
266314000	9273727	0	"BIRKA STOCKHOLM"	""	"Passenger ship"	"Passenger"	""	""	177	-1	-1	-1	-1	-1	28	16	161	14	14	0
219001459	8705620	0	"MARGRETHE FIGHTER"	""	"Support ship"	"Dredging"	""	""	35	-1	-1	-1	-1	-1	10	25	10	4	6	0
219017917	9664524	0	"STRYNOE"	""	"Passenger ship"	"Passenger"	""	""	38	-1	-1	-1	-1	-1	12	11	27	6	6	0
538001820	9248423	0	"NORDIC APOLLO"	""	"Oil products tanker"	"Tanker"	""	""	274	-1	-1	-1	-1	-1	48	236	38	29	19	0
211724290	9103972	0	"PAULIN-B"	""	"General cargo ship"	"Cargo"	""	""	82	-1	-1	-1	-1	-1	12	70	12	10	2	0
240547000	9305611	0	"PROMITHEAS"	""	"Oil products tanker"	"Tanker"	""	""	249	-1	-1	-1	-1	-1	44	204	45	20	24	0
373573000	9571583	0	"MANUELA"	""	"General cargo ship"	"Cargo"	""	""	180	-1	-1	-1	-1	-1	28	153	27	21	7	0
373765000	9583184	0	"AM CONTRECOEUR"	""	"General cargo ship"	"Cargo"	""	""	229	-1	-1	-1	-1	-1	32	206	23	21	11	0
636092041	9570838	0	"CERVIA"	""	"General cargo ship"	"Cargo"	""	""	230	-1	-1	-1	-1	-1	40	201	29	20	20	0
212131000	9323883	0	"PORTAITISSA"	""	"General cargo ship"	"Cargo"	""	""	229	-1	-1	-1	-1	-1	37	196	33	23	14	0
246484000	9213882	0	"LONGDUIN"	""	"General cargo ship"	"Cargo"	""	""	112	-1	-1	-1	-1	-1	15	99	13	6	9	0
305264000	9454838	0	"WARNOW"	""	"General cargo ship"	"Cargo"	""	""	115	-1	-1	-1	-1	-1	14	101	14	8	6	0
538005651	9697143	0	"TRUE LOVE"	""	"General cargo ship"	"Cargo"	""	""	180	-1	-1	-1	-1	-1	32	152	28	22	10	0
211256440	0	0	"AMRUM"	""	"Other ship"	"Law enforcement"	""	""	17	-1	-1	-1	-1	-1	4	8	9	2	2	0
304783000	9306029	0	"SANDNES"	""	"General cargo ship"	"Cargo"	""	""	166	-1	-1	-1	-1	-1	24	143	23	23	1	0
636016011	9179842	0	"FLEET STAR"	""	"General cargo ship"	"Cargo"	""	""	127	-1	-1	-1	-1	-1	20	7	120	7	13	0
636017070	9708033	0	"ARMIA KRAJOWA"	""	"General cargo ship"	"Cargo"	""	""	180	-1	-1	-1	-1	-1	30	152	28	11	19	0
477147600	9776224	0	"OOCL INDONESIA"	""	"General cargo ship"	"Cargo"	""	""	400	-1	-1	-1	-1	-1	59	145	255	23	36	0
636092737	9647289	0	"AMELIE"	""	"General cargo ship"	"Cargo"	""	""	180	-1	-1	-1	-1	-1	30	151	29	21	9	0
235102851	9343637	0	"TEAL BAY"	""	"General cargo ship"	"Cargo"	""	""	177	-1	-1	-1	-1	-1	28	154	23	20	8	0
355042000	9788681	0	"LOCH NEVIS"	""	"General cargo ship"	"Cargo"	""	""	200	-1	-1	-1	-1	-1	32	170	30	21	11	0
538003043	9216822	0	"STAR EPSILON"	""	"General cargo ship"	"Cargo"	""	""	27	-1	-1	-1	-1	-1	32	7	20	13	19	0
241344000	9358503	0	"EVIAPETROL V"	""	"Oil products tanker"	"Tanker"	""	""	120	-1	-1	-1	-1	-1	17	99	21	9	8	0
636016655	9358371	0	"WHISTLER"	""	"General cargo ship"	"Cargo"	""	""	200	-1	-1	-1	-1	-1	24	172	28	13	11	0
312221000	9246188	0	"SITULA"	""	"Other ship"	"Other"	""	""	38	-1	-1	-1	-1	-1	10	18	20	4	6	0
211718366	0	0	""	""	"Other ship"	"Undefined"	""	""	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0
314189000	8822636	0	"PLATO"	""	"General cargo ship"	"Cargo"	""	""	89	-1	-1	-1	-1	-1	14	74	15	9	5	0
314475000	9163582	0	"WILSON MONSOON"	""	"General cargo ship"	"Cargo"	""	""	90	-1	-1	-1	-1	-1	14	80	10	8	6	0
255806139	9341108	0	"DANITA"	""	"General cargo ship"	"Cargo"	""	""	115	-1	-1	-1	-1	-1	17	98	17	10	7	0
246602000	9385893	0	"FRISIANA"	""	"General cargo ship"	"Cargo"	""	""	128	-1	-1	-1	-1	-1	15	115	13	8	7	0
477959900	9476977	0	"FEDERAL YUKINA"	""	"General cargo ship"	"Cargo"	""	""	200	-1	-1	-1	-1	-1	23	176	24	15	8	0
273452000	9119361	0	"SURGUT"	""	"General cargo ship"	"Cargo"	""	""	117	-1	-1	-1	-1	-1	16	84	33	10	6	0
215781000	9288746	0	"SEABORN"	""	"Oil products tanker"	"Tanker"	""	""	243	-1	-1	-1	-1	-1	42	204	39	20	22	0
219002067	0	0	"ALSIN"	""	"Other ship"	"Military"	""	""	16	-1	-1	-1	-1	-1	7	9	7	5	2	0
241317000	9658886	0	"ATALANDI"	""	"General cargo ship"	"Cargo"	""	""	225	-1	-1	-1	-1	-1	32	187	38	11	21	0
538002773	9323376	0	"PILTENE"	""	"Oil products tanker"	"Tanker"	""	""	195	-1	-1	-1	-1	-1	32	166	29	12	20	0
236111817	9505405	0	"MV SCHILLIG"	""	"General cargo ship"	"Cargo"	""	""	86	-1	-1	-1	-1	-1	12	78	8	3	9	0
219032368	0	0	""	""	"Other ship"	"Undefined"	""	""	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0
636016656	9358395	0	"WIGEON"	""	"General cargo ship"	"Cargo"	""	""	200	-1	-1	-1	-1	-1	24	174	26	11	13	0
305996000	9312717	0	"GOMERA"	""	"General cargo ship"	"Cargo"	""	""	106	-1	-1	-1	-1	-1	15	96	10	5	10	0
538005706	9714769	0	"INTERLINK DIGNITY"	""	"General cargo ship"	"Cargo"	""	""	180	-1	-1	-1	-1	-1	32	149	31	23	9	0
248622000	9342152	0	"KETLIN"	""	"General cargo ship"	"Cargo"	""	""	107	-1	-1	-1	-1	-1	15	94	13	11	4	0
273399790	9724269	0	"ARGO"	""	"Support ship"	"Tug"	""	""	33	-1	-1	-1	-1	-1	12	12	21	4	8	0
309541000	9339636	0	"TANKER SPIRIT"	""	"Oil products tanker"	"Tanker"	""	""	171	-1	-1	-1	-1	-1	28	138	33	19	9	0
538006596	9392456	0	"SEAJOURNEY"	""	"General cargo ship"	"Cargo"	""	""	229	-1	-1	-1	-1	-1	32	196	33	12	20	0
255805880	8422034	0	"MERITA"	""	"General cargo ship"	"Cargo"	""	""	99	-1	-1	-1	-1	-1	16	83	16	13	3	0
245297000	9568249	0	"ELBEBORG"	""	"General cargo ship"	"Cargo"	""	""	145	-1	-1	-1	-1	-1	16	136	9	12	4	0
211255310	9015943	0	"PRIWALL"	""	"Other ship"	"Law enforcement"	""	""	29	-1	-1	-1	-1	-1	6	12	17	2	4	0
211210380	0	0	"FULDA"	""	"Other ship"	"Military"	""	""	55	-1	-1	-1	-1	-1	10	22	33	7	3	0
304414000	9131101	0	"JOTAGAS"	""	"Oil products tanker"	"Tanker"	""	""	114	-1	-1	-1	-1	-1	16	93	21	8	8	0
565232000	9336854	0	"ATLANTIC YUCATAN"	""	"General cargo ship"	"Cargo"	""	""	190	-1	-1	-1	-1	-1	32	165	25	19	13	0
642122013	9386861	0	"MAETIGA"	""	"Oil products tanker"	"Tanker"	""	""	183	-1	-1	-1	-1	-1	32	149	34	8	24	0
211114470	9339363	0	"GOERMITZ"	""	"Other ship"	"Undefined"	""	""	36	-1	-1	-1	-1	-1	9	6	30	3	6	0
538008089	9609653	0	"FEDERAL YELLOWSTONE"	""	"General cargo ship"	"Cargo"	""	""	180	-1	-1	-1	-1	-1	30	149	31	9	21	0
261025530	0	0	""	""	"Other ship"	"Undefined"	""	""	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0
636014709	9453066	0	"ELENA VE"	""	"General cargo ship"	"Cargo"	""	""	225	-1	-1	-1	-1	-1	32	200	25	17	15	0
305394000	9245275	0	"ONEGO CAPRI"	""	"General cargo ship"	"Cargo"	""	""	140	-1	-1	-1	-1	-1	16	126	14	5	11	0
566877000	9533440	0	"SAGAR KANTA"	""	"General cargo ship"	"Cargo"	""	""	199	-1	-1	-1	-1	-1	32	173	26	20	12	0
219002251	0	0	"R200 COMETEN"	""	"Fishing ship"	"Fishing"	""	""	12	-1	-1	-1	-1	-1	4	4	8	2	2	0
211239400	0	0	"GEO NAVIGATOR"	""	"Support ship"	"Port tender"	""	""	20	-1	-1	-1	-1	-1	5	10	10	3	2	0
205092000	7437094	0	"GEELVINCK"	""	"Other ship"	"Other"	""	""	80	-1	-1	-1	-1	-1	11	63	17	5	6	0
249772000	9150494	0	"WILSON BRUGGE"	""	"General cargo ship"	"Cargo"	""	""	88	-1	-1	-1	-1	-1	14	75	13	7	7	0
577423000	9114696	0	"VERA ROSE"	""	"General cargo ship"	"Cargo"	""	""	89	-1	-1	-1	-1	-1	13	77	12	6	7	0
249910000	9150535	0	"WILSON TEES"	""	"General cargo ship"	"Cargo"	""	""	88	-1	-1	-1	-1	-1	13	79	9	7	6	0
211824000	9018593	0	"DESTINY BRA4"	""	"Fishing ship"	"Fishing"	""	""	28	-1	-1	-1	-1	-1	7	14	14	4	3	0
249207000	9305180	0	"PATALYA"	""	"Oil products tanker"	"Tanker"	""	""	144	-1	-1	-1	-1	-1	23	113	31	12	11	0
304011026	9199696	0	"THEBE"	""	"General cargo ship"	"Cargo"	""	""	89	-1	-1	-1	-1	-1	12	77	12	9	3	0
372375000	9571600	0	"CELIA"	""	"General cargo ship"	"Cargo"	""	""	179	-1	-1	-1	-1	-1	28	153	26	20	8	0
245741000	9467172	0	"BANIER"	""	"General cargo ship"	"Cargo"	""	""	95	-1	-1	-1	-1	-1	14	81	14	4	10	0
256910000	9480277	0	"PRIDE"	""	"General cargo ship"	"Cargo"	""	""	151	-1	-1	-1	-1	-1	21	123	28	9	12	0
255806049	9741700	0	"NORDTIGRIS"	""	"General cargo ship"	"Cargo"	""	""	190	-1	-1	-1	-1	-1	20	95	95	10	10	0
244855000	9604184	0	"VIKINGBANK"	""	"General cargo ship"	"Cargo"	""	""	143	-1	-1	-1	-1	-1	16	128	15	8	8	0
235113664	9411824	0	"EASTERN VIRAGE"	""	"General cargo ship"	"Cargo"	""	""	89	-1	-1	-1	-1	-1	12	77	12	5	7	0
314206000	9000833	0	"WILSON GARSTON"	""	"General cargo ship"	"Cargo"	""	""	82	-1	-1	-1	-1	-1	13	64	18	9	4	0
248956000	9783576	0	"MEIN SCHIFF 2"	""	"Passenger ship"	"Passenger"	""	""	316	-1	-1	-1	-1	-1	40	37	279	20	20	0
304932000	9375783	0	"STAPELMOOR"	""	"General cargo ship"	"Cargo"	""	""	80	-1	-1	-1	-1	-1	12	70	10	7	5	0
351445000	9729879	0	"AIANTAS"	""	"General cargo ship"	"Cargo"	""	""	229	-1	-1	-1	-1	-1	32	198	31	10	22	0
257653000	9132002	0	"COLOR CARRIER"	""	"General cargo ship"	"Cargo"	""	""	154	-1	-1	-1	-1	-1	22	1	153	11	11	0
248944000	9274800	0	"SEATRUST"	""	"Oil products tanker"	"Tanker"	""	""	249	-1	-1	-1	-1	-1	44	215	34	23	21	0
244269000	8113463	0	"INTERBALLAST III"	""	"Support ship"	"Dredging"	""	""	70	-1	-1	-1	-1	-1	13	55	15	5	8	0
355308000	9225677	0	"MSC LUISA"	""	"General cargo ship"	"Cargo"	""	""	300	-1	-1	-1	-1	-1	40	14	286	20	20	0
477182700	9527049	0	"MAERSK LANCO"	""	"General cargo ship"	"Cargo"	""	""	300	-1	-1	-1	-1	-1	45	227	73	27	18	0
253109000	9303340	0	"LETOILE"	""	"Support ship"	"Dredging"	""	""	99	-1	-1	-1	-1	-1	18	83	16	9	9	0
253414000	9466697	0	"FERNAO DE MAGALHAES"	""	"Other ship"	"Other"	""	""	136	-1	-1	-1	-1	-1	26	60	76	13	13	0
538007035	9776470	0	"STENAWECO ELEGANCE"	""	"Oil products tanker"	"Tanker"	""	""	183	-1	-1	-1	-1	-1	32	148	35	24	8	0
563945000	9736066	0	"IVS GLENEAGLES"	""	"General cargo ship"	"Cargo"	""	""	190	-1	-1	-1	-1	-1	32	161	29	21	11	0
256392000	9694361	0	"QUARTZ"	""	"Oil products tanker"	"Tanker"	""	""	183	-1	-1	-1	-1	-1	32	147	36	8	24	0
538007314	9380829	0	"SUPER EMMA"	""	"General cargo ship"	"Cargo"	""	""	178	-1	-1	-1	-1	-1	29	153	25	21	8	0
636092701	9365269	0	"RHL FLENSBURG"	""	"Oil products tanker"	"Tanker"	""	""	117	-1	-1	-1	-1	-1	18	104	13	16	2	0
636016198	9261970	0	"TAMARACK"	""	"General cargo ship"	"Cargo"	""	""	189	-1	-1	-1	-1	-1	32	161	28	13	19	0
376121000	8324672	0	"GERMANICA HAV"	""	"General cargo ship"	"Cargo"	""	""	84	-1	-1	-1	-1	-1	11	69	15	8	3	0
231815000	9818321	0	"ICE CRYSTAL"	""	"General cargo ship"	"Cargo"	""	""	105	-1	-1	-1	-1	-1	14	93	12	7	7	0
371313000	9727986	0	"DESPINA V"	""	"General cargo ship"	"Cargo"	""	""	229	-1	-1	-1	-1	-1	32	211	18	23	9	0
240715000	9332157	0	"MINERVA GEORGIA"	""	"Oil products tanker"	"Tanker"	""	""	274	-1	-1	-1	-1	-1	50	226	48	21	29	0
230681000	8618035	0	"NINA"	""	"General cargo ship"	"Cargo"	""	""	82	-1	-1	-1	-1	-1	13	72	10	1	12	0
538007384	9515632	0	"MERITIUS"	""	"General cargo ship"	"Cargo"	""	""	169	-1	-1	-1	-1	-1	27	148	21	18	9	0
235060930	0	0	""	""	"Other ship"	"Undefined"	""	""	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0
219020398	8621408	0	"SKOVEN"	""	"Other ship"	"Other"	""	""	41	-1	-1	-1	-1	-1	8	26	15	4	4	0
636016498	9696515	0	"DIONYSUS"	""	"General cargo ship"	"Cargo"	""	""	200	-1	-1	-1	-1	-1	32	170	30	10	22	0
538007556	9458987	0	"GOLDEN AMBER"	""	"General cargo ship"	"Cargo"	""	""	225	-1	-1	-1	-1	-1	32	194	31	21	11	0
232752000	9304241	0	"GOOD HOPE MAX"	""	"General cargo ship"	"Cargo"	""	""	225	-1	-1	-1	-1	-1	32	192	33	13	19	0
372092000	8708830	0	"SINGLE EAGLE"	""	"General cargo ship"	"Cargo"	""	""	138	-1	-1	-1	-1	-1	21	38	100	6	15	0
235060403	0	0	"LIBERTAS URK"	""	"Support ship"	"Port tender"	""	""	18	-1	-1	-1	-1	-1	5	8	10	2	3	0
244013654	9815331	0	"TREVILLE"	""	"Other ship"	"Undefined"	""	""	90	-1	-1	-1	-1	-1	15	11	79	6	9	0
212396000	9664457	0	"STRANDWAY"	""	"Support ship"	"Dredging"	""	""	92	-1	-1	-1	-1	-1	18	78	14	9	9	0
230005000	9030230	0	"PRIMA CELINA"	""	"General cargo ship"	"Cargo"	""	""	82	-1	-1	-1	-1	-1	12	70	12	9	3	0
219019034	0	0	"MHG 016"	""	"Other ship"	"SAR"	""	""	5	-1	-1	-1	-1	-1	2	1	4	1	1	0
219018765	9619933	0	"MARIE MAERSK"	""	"General cargo ship"	"Cargo"	""	""	399	-1	-1	-1	-1	-1	60	146	253	30	30	0
255924000	9184421	0	"AVOCA"	""	"General cargo ship"	"Cargo"	""	""	86	-1	-1	-1	-1	-1	13	71	15	2	11	0
211588230	0	0	""	""	"Other ship"	"Undefined"	""	""	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0
244850156	9740938	0	"BARNEY"	""	"Support ship"	"Towing long/wide"	""	""	30	-1	-1	-1	-1	-1	13	8	22	6	7	0
240069000	9249099	0	"ELKA ARISTOTLE"	""	"Oil products tanker"	"Tanker"	""	""	229	-1	-1	-1	-1	-1	42	194	35	21	21	0
477612300	9474539	0	"MARIANNE"	""	"Oil products tanker"	"Tanker"	""	""	98	-1	-1	-1	-1	-1	17	75	23	5	12	0
352692000	9607813	0	""	""	"Other ship"	"Undefined"	""	""	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0
311035600	9542544	0	"CS CANDY"	""	"General cargo ship"	"Cargo"	""	""	190	-1	-1	-1	-1	-1	29	166	24	14	15	0
220555000	9318333	0	"TORM THAMES"	""	"Oil products tanker"	"Tanker"	""	""	184	-1	-1	-1	-1	-1	32	150	34	16	16	0
211290220	0	0	""	""	"Other ship"	"Undefined"	""	""	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0
232012089	9351414	0	"HELLESPONT PRIDE"	""	"Oil products tanker"	"Tanker"	""	""	228	-1	-1	-1	-1	-1	31	201	27	16	15	0
248208000	9418779	0	"OCEAN FUTURE"	""	"General cargo ship"	"Cargo"	""	""	190	-1	-1	-1	-1	-1	32	162	28	25	7	0
319161000	9322839	0	"MINERVA ATLANTICA"	""	"Oil products tanker"	"Tanker"	""	""	250	-1	-1	-1	-1	-1	44	212	38	24	20	0
261014490	0	0	"ORION ONE"	""	"Support ship"	"Port tender"	""	""	18	-1	-1	-1	-1	-1	4	6	12	2	2	0
261026160	0	0	""	""	"Other ship"	"Undefined"	""	""	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0
265365000	7802794	0	"GUTE"	""	"General cargo ship"	"Cargo"	""	""	139	-1	-1	-1	-1	-1	17	116	23	4	13	0
671956000	7612498	0	"ARESSA"	""	"General cargo ship"	"Cargo"	""	""	95	-1	-1	-1	-1	-1	13	72	23	7	6	0
218489024	0	0	""	""	"Other ship"	"Undefined"	""	""	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0
271002559	9411927	0	"ALANGOVA"	""	"Oil products tanker"	"Tanker"	""	""	125	-1	-1	-1	-1	-1	20	105	20	12	8	0
246230000	8918734	0	"ZILLERTAL"	""	"General cargo ship"	"Cargo"	""	""	110	-1	-1	-1	-1	-1	18	87	23	14	4	0
538004382	9595905	0	"FEDERAL SWIFT"	""	"General cargo ship"	"Cargo"	""	""	190	-1	-1	-1	-1	-1	28	164	26	15	13	0
370052000	9490258	0	"JUBILANT GLORY"	""	"General cargo ship"	"Cargo"	""	""	245	-1	-1	-1	-1	-1	43	212	33	26	17	0
