"timestamp"	"lat [deg]"	"lon [deg]"	"sog [kn]"	"draught [m]"	"heading [deg]"	"cog [deg]"	"rot [deg/min]"
2017-05-03T20:25:25	54.58422	11.032857	9.2	5.1	85	84.3	0	
2017-05-03T20:25:34	54.584255	11.033518	9.2	5.1	85	84.4	0	
2017-05-03T20:25:46	54.584298	11.034325	9.2	5.1	85	84.2	0	
2017-05-03T20:25:55	54.584337	11.035062	9.2	5.1	85	84.4	0	
2017-05-03T20:26:05	54.584377	11.035797	9.2	5.1	85	84.2	0	
2017-05-03T20:26:15	54.584427	11.036593	9.3	5.1	85	84.6	0	
2017-05-03T20:26:25	54.584463	11.037245	9.3	5.1	85	84.3	0	
2017-05-03T20:26:34	54.584497	11.037985	9.3	5.1	85	84.6	0	
2017-05-03T20:26:44	54.584528	11.038653	9.3	5.1	85	84.5	0	
2017-05-03T20:26:55	54.584573	11.039465	9.3	5.1	85	84.7	0	
2017-05-03T20:27:04	54.584612	11.040135	9.3	5.1	85	84.8	0	
2017-05-03T20:27:15	54.584645	11.04096	9.4	5.1	85	85.4	0	
2017-05-03T20:27:25	54.584678	11.041712	9.4	5.1	85	85.1	0	
2017-05-03T20:27:35	54.584717	11.042387	9.4	5.1	85	84.6	0	
2017-05-03T20:27:44	54.584757	11.043122	9.4	5.1	85	84.9	0	
2017-05-03T20:27:55	54.584812	11.043937	9.4	5.1	85	84.5	0	
2017-05-03T20:28:04	54.584853	11.044682	9.4	5.1	85	84.7	0	
2017-05-03T20:28:15	54.584895	11.045512	9.4	5.1	85	84.4	0	
2017-05-03T20:28:25	54.58493	11.046265	9.4	5.1	85	84.8	0	
2017-05-03T20:28:35	54.584965	11.046945	9.4	5.1	85	84.5	0	
2017-05-03T20:28:44	54.585	11.047623	9.4	5.1	85	84.8	0	
2017-05-03T20:28:51	54.585	11.047623	9.4	5.1	85	84.8	0	
2017-05-03T20:28:55	54.585043	11.048455	9.4	5.1	85	84.5	0	
2017-05-03T20:29:04	54.585077	11.049135	9.5	5.1	85	84.8	0	
2017-05-03T20:29:15	54.585127	11.04996	9.5	5.1	85	84.5	0	
2017-05-03T20:29:25	54.585163	11.050717	9.5	5.1	85	84.7	0	
2017-05-03T20:29:35	54.585203	11.051475	9.5	5.1	85	84.5	0	
2017-05-03T20:29:44	54.585235	11.052232	9.5	5.1	85	84.9	0	
2017-05-03T20:29:54	54.585275	11.052987	9.5	5.1	85	84.7	0	
2017-05-03T20:30:04	54.58531	11.053662	9.5	5.1	85	85	0	
2017-05-03T20:30:15	54.585352	11.054497	9.5	5.1	85	84.8	0	
2017-05-03T20:30:25	54.58539	11.055325	9.5	5.1	85	85.1	0	
2017-05-03T20:30:35	54.585425	11.056008	9.5	5.1	85	84.9	0	
2017-05-03T20:30:44	54.585457	11.056688	9.5	5.1	85	85	0	
2017-05-03T20:30:54	54.585493	11.057443	9.5	5.1	85	85	0	
2017-05-03T20:31:04	54.585532	11.058197	9.5	5.1	85	85	0	
2017-05-03T20:31:15	54.585573	11.059025	9.5	5.1	85	84.8	0	
2017-05-03T20:31:25	54.585613	11.059862	9.5	5.1	85	85.1	0	
2017-05-03T20:31:35	54.585648	11.060545	9.5	5.1	85	85	0	
2017-05-03T20:31:44	54.585683	11.061225	9.5	5.1	85	85.1	0	
2017-05-03T20:31:54	54.585717	11.061978	9.5	5.1	85	84.9	0	
2017-05-03T20:32:04	54.585755	11.06273	9.5	5.1	85	85	0	
2017-05-03T20:32:15	54.585797	11.06356	9.5	5.1	85	85.1	0	
2017-05-03T20:32:25	54.585837	11.064308	9.5	5.1	85	84.7	0	
2017-05-03T20:32:35	54.585868	11.064983	9.5	5.1	85	84.8	0	
2017-05-03T20:32:44	54.585903	11.06574	9.5	5.1	85	84.9	0	
2017-05-03T20:32:54	54.585942	11.066578	9.5	5.1	85	84.8	0	
2017-05-03T20:33:04	54.585972	11.067345	9.5	5.1	85	85.1	0	
2017-05-03T20:33:15	54.586007	11.068112	9.5	5.1	85	84.9	0	
2017-05-03T20:33:25	54.586045	11.068955	9.5	5.1	85	85.1	0	
2017-05-03T20:33:34	54.586072	11.069648	9.6	5.1	85	85.1	0	
2017-05-03T20:33:45	54.58611	11.07041	9.6	5.1	85	84.8	0	
2017-05-03T20:33:54	54.586147	11.071087	9.5	5.1	85	85.2	0	
2017-05-03T20:34:04	54.586192	11.071833	9.5	5.1	85	85.1	0	
2017-05-03T20:34:15	54.586233	11.07266	9.5	5.1	85	85.4	0	
2017-05-03T20:34:24	54.586262	11.073267	9.5	5.1	85	85.4	0	
2017-05-03T20:34:34	54.586295	11.074105	9.5	5.1	85	85.6	0	
2017-05-03T20:34:45	54.586328	11.074958	9.5	5.1	85	85.3	0	
2017-05-03T20:34:51	54.586328	11.074958	9.5	5.1	85	85.3	0	
2017-05-03T20:34:54	54.586362	11.075727	9.6	5.1	85	85.3	0	
2017-05-03T20:35:05	54.586403	11.076482	9.6	5.1	85	85.1	0	
2017-05-03T20:35:15	54.586442	11.077238	9.6	5.1	85	85.4	0	
2017-05-03T20:35:24	54.586473	11.077922	9.6	5.1	85	85.4	0	
2017-05-03T20:35:34	54.586513	11.078683	9.6	5.1	85	85.2	0	
2017-05-03T20:35:45	54.586553	11.079523	9.6	5.1	85	85.2	0	
2017-05-03T20:35:55	54.586588	11.08028	9.6	5.1	85	85.2	0	
2017-05-03T20:36:05	54.586623	11.080982	9.6	5.1	85	85.1	0	
2017-05-03T20:36:15	54.586662	11.08177	9.6	5.1	85	85.1	0	
2017-05-03T20:36:24	54.586698	11.08255	9.6	5.1	85	85	0	
2017-05-03T20:36:34	54.58674	11.083407	9.6	5.1	85	84.9	0	
2017-05-03T20:36:45	54.586778	11.084178	9.6	5.1	85	84.9	0	
2017-05-03T20:36:55	54.58682	11.084945	9.6	5.1	85	84.6	0	
2017-05-03T20:37:05	54.586858	11.085713	9.7	5.1	85	84.7	0	
2017-05-03T20:37:15	54.586897	11.086482	9.7	5.1	85	84.8	0	
2017-05-03T20:37:24	54.58693	11.087173	9.7	5.1	85	84.9	0	
2017-05-03T20:37:34	54.586967	11.087943	9.7	5.1	85	85	0	
2017-05-03T20:37:45	54.587007	11.088715	9.7	5.1	85	84.9	0	
2017-05-03T20:37:55	54.587048	11.089565	9.8	5.1	85	84.9	0	
2017-05-03T20:38:05	54.587083	11.090345	9.8	5.1	85	84.9	0	
2017-05-03T20:38:14	54.587113	11.091048	9.8	5.1	85	84.9	0	
2017-05-03T20:38:24	54.587152	11.091823	9.8	5.1	85	84.8	0	
2017-05-03T20:38:34	54.587195	11.092672	9.8	5.1	85	84.9	0	
2017-05-03T20:38:45	54.587235	11.093448	9.8	5.1	85	84.7	0	
2017-05-03T20:38:55	54.587277	11.094222	9.8	5.1	85	84.5	0	
2017-05-03T20:39:05	54.587317	11.094998	9.8	5.1	85	84.6	0	
2017-05-03T20:39:14	54.587355	11.0957	9.8	5.1	85	84.4	0	
2017-05-03T20:39:24	54.58739	11.096402	9.8	5.1	85	84.7	0	
2017-05-03T20:39:34	54.587435	11.097257	9.8	5.1	85	84.6	0	
2017-05-03T20:39:45	54.587477	11.098118	9.8	5.1	85	84.7	0	
2017-05-03T20:39:55	54.587523	11.09898	9.8	5.1	85	84.7	0	
2017-05-03T20:40:05	54.587565	11.099675	9.9	5.1	85	84.8	0	
2017-05-03T20:40:14	54.587602	11.100385	9.9	5.1	85	84.7	0	
2017-05-03T20:40:24	54.587655	11.101148	9.9	5.1	85	84.6	0	
2017-05-03T20:40:34	54.587698	11.101937	9.9	5.1	85	84.5	0	
2017-05-03T20:40:44	54.587735	11.102733	9.9	5.1	85	84.5	0	
2017-05-03T20:40:51	54.587735	11.102733	9.9	5.1	85	84.5	0	
2017-05-03T20:40:55	54.587773	11.103603	9.9	5.1	85	84.6	0	
2017-05-03T20:41:04	54.587813	11.104315	9.9	5.1	85	84.1	0	
2017-05-03T20:41:14	54.587847	11.10503	9.9	5.1	85	84.4	0	
2017-05-03T20:41:24	54.587888	11.10598	9.9	5.1	85	85.1	0	
2017-05-03T20:41:34	54.587925	11.106772	9.8	5.1	85	84.7	0	
2017-05-03T20:41:44	54.58796	11.107477	9.8	5.1	85	84.8	0	
2017-05-03T20:41:55	54.58801	11.108413	9.8	5.1	85	84.5	0	
2017-05-03T20:42:04	54.588047	11.109028	9.8	5.1	85	84.7	0	
2017-05-03T20:42:14	54.58809	11.109812	9.8	5.1	85	84.6	0	
2017-05-03T20:42:24	54.588132	11.110597	9.8	5.1	85	84.7	0	
2017-05-03T20:42:34	54.588172	11.111382	9.8	5.1	85	84.7	0	
2017-05-03T20:42:44	54.588213	11.112085	9.8	5.1	85	84.4	0	
2017-05-03T20:42:55	54.588265	11.113025	9.8	5.1	85	84.4	0	
2017-05-03T20:43:04	54.588308	11.11381	9.8	5.1	85	84.4	0	
2017-05-03T20:43:14	54.588352	11.114517	9.8	5.1	85	84.2	0	
2017-05-03T20:43:24	54.588408	11.115382	9.8	5.1	85	84.2	0	
2017-05-03T20:43:34	54.58846	11.116168	9.8	5.1	85	84	0	
2017-05-03T20:43:44	54.5885	11.116873	9.8	5.1	85	84.1	0	
2017-05-03T20:43:55	54.58855	11.117738	9.9	5.1	85	84.2	0	
2017-05-03T20:44:04	54.588593	11.118448	9.9	5.1	85	84.1	0	
2017-05-03T20:44:14	54.588637	11.119235	9.9	5.1	85	84.3	0	
2017-05-03T20:44:24	54.588682	11.120023	9.9	5.1	85	84.2	0	
2017-05-03T20:44:34	54.588728	11.120812	9.9	5.1	85	84.2	0	
2017-05-03T20:44:44	54.588772	11.12152	9.9	5.1	85	84.1	0	
2017-05-03T20:44:54	54.588823	11.122465	9.9	5.1	85	84.1	0	
2017-05-03T20:45:04	54.588865	11.123175	9.9	5.1	85	84	0	
2017-05-03T20:45:14	54.588915	11.12397	9.9	5.1	85	83.8	0	
2017-05-03T20:45:24	54.588962	11.124763	9.9	5.1	85	83.9	0	
2017-05-03T20:45:34	54.58901	11.125557	10	5.1	85	83.8	0	
2017-05-03T20:45:45	54.589052	11.126423	10	5.1	85	84	0	
2017-05-03T20:45:54	54.589097	11.127138	10	5.1	85	83.9	0	
2017-05-03T20:46:04	54.58915	11.127935	10	5.1	85	83.7	0	
2017-05-03T20:46:14	54.589208	11.128727	10	5.1	85	83.1	0	
2017-05-03T20:46:24	54.589262	11.129517	9.9	5.1	85	83.2	0	
2017-05-03T20:46:34	54.589318	11.130382	9.9	5.1	85	83.3	0	
2017-05-03T20:46:45	54.589372	11.131175	9.9	5.1	85	83.6	0	
2017-05-03T20:46:51	54.589372	11.131175	9.9	5.1	85	83.6	0	
2017-05-03T20:46:54	54.589428	11.131968	9.9	5.1	86	83.3	0	
2017-05-03T20:47:04	54.589465	11.13267	9.9	5.1	85	83.6	0	
2017-05-03T20:47:14	54.589508	11.133453	9.9	5.1	85	83.5	0	
2017-05-03T20:47:24	54.589557	11.134242	9.9	5.1	85	83.6	0	
2017-05-03T20:47:34	54.589605	11.135032	9.9	5.1	85	83.5	0	
2017-05-03T20:47:45	54.589645	11.13582	9.9	5.1	85	83.5	0	
2017-05-03T20:47:54	54.589697	11.13662	10	5.1	86	82.7	0	
2017-05-03T20:48:04	54.589755	11.137337	10	5.1	88	82.1	0	
2017-05-03T20:48:14	54.589818	11.138292	10	5.1	90	83.3	0	
2017-05-03T20:48:24	54.589843	11.139078	9.9	5.1	92	85.4	0	
2017-05-03T20:48:34	54.589865	11.139867	9.9	5.1	96	86.5	0	
2017-05-03T20:48:45	54.589845	11.140643	9.9	5.1	97	90.1	0	
2017-05-03T20:48:54	54.589818	11.141415	9.8	5.1	100	91.8	0	
2017-05-03T20:49:04	54.58977	11.14211	9.8	5.1	103	94.6	0	
2017-05-03T20:49:14	54.589688	11.14287	9.7	5.1	104	98.2	0	
2017-05-03T20:49:24	54.589603	11.143632	9.7	5.1	108	99.8	0	
2017-05-03T20:49:34	54.58949	11.144383	9.7	5.1	110	102.7	0	
2017-05-03T20:49:45	54.58935	11.145113	9.6	5.1	112	106	0	
2017-05-03T20:49:54	54.589178	11.145903	9.6	5.1	113	108.9	0	
2017-05-03T20:50:04	54.58902	11.146532	9.6	5.1	113	111.3	0	
2017-05-03T20:50:14	54.588843	11.147233	9.5	5.1	114	112.7	0	
2017-05-03T20:50:24	54.58866	11.147918	9.5	5.1	114	114.1	0	
2017-05-03T20:50:35	54.588463	11.148668	9.4	5.1	114	114.3	0	
2017-05-03T20:50:45	54.588278	11.149347	9.4	5.1	114	114.8	0	
2017-05-03T20:50:54	54.58811	11.14995	9.4	5.1	114	115.1	0	
2017-05-03T20:51:04	54.587943	11.150553	9.3	5.1	114	115.1	0	
2017-05-03T20:51:14	54.587733	11.151295	9.3	5.1	115	115.3	0	
2017-05-03T20:51:24	54.587545	11.151962	9.3	5.1	115	115.5	0	
2017-05-03T20:51:35	54.587328	11.15276	9.2	5.1	115	115.4	0	
2017-05-03T20:51:45	54.587157	11.153357	9.2	5.1	115	115.7	0	
2017-05-03T20:51:54	54.586962	11.15402	9.2	5.1	115	116	0	
2017-05-03T20:52:04	54.58679	11.154615	9.2	5.1	115	116	0	
2017-05-03T20:52:14	54.586592	11.15527	9.2	5.1	115	116.6	0	
2017-05-03T20:52:24	54.586402	11.155923	9.2	5.1	115	116.2	0	
2017-05-03T20:52:35	54.586187	11.156647	9.2	5.1	115	116.5	0	
2017-05-03T20:52:45	54.586017	11.157233	9.2	5.1	115	116.2	0	
2017-05-03T20:52:51	54.586017	11.157233	9.2	5.1	115	116.2	0	
2017-05-03T20:52:54	54.58582	11.15789	9.2	5.1	115	116.6	0	
2017-05-03T20:53:04	54.585652	11.158485	9.2	5.1	116	116.4	0	
2017-05-03T20:53:14	54.58544	11.159207	9.2	5.1	115	117	0	
2017-05-03T20:53:24	54.585232	11.15993	9.1	5.1	116	116.4	0	
2017-05-03T20:53:35	54.585018	11.160648	9.1	5.1	115	116.9	0	
2017-05-03T20:53:45	54.584845	11.16124	9.1	5.1	115	116.7	0	
2017-05-03T20:53:54	54.584668	11.161825	9.1	5.1	115	117	0	
2017-05-03T20:54:04	54.58448	11.16248	9.1	5.1	115	116.6	0	
2017-05-03T20:54:14	54.584293	11.163142	9.1	5.1	115	116.7	0	
2017-05-03T20:54:24	54.584107	11.163798	9.1	5.1	115	116.5	0	
2017-05-03T20:54:35	54.583898	11.164517	9.1	5.1	115	116.2	0	
2017-05-03T20:54:45	54.583705	11.165162	9.1	5.1	115	116.6	0	
2017-05-03T20:54:54	54.583518	11.165803	9	5.1	115	116.4	0	
2017-05-03T20:55:04	54.583348	11.166377	9	5.1	115	116.7	0	
2017-05-03T20:55:14	54.58316	11.167017	8.9	5.1	115	116.6	0	
2017-05-03T20:55:25	54.582942	11.167782	8.9	5.1	116	116.3	0	
2017-05-03T20:55:35	54.582775	11.16835	8.9	5.1	115	116.7	0	
2017-05-03T20:55:45	54.58259	11.168982	8.9	5.1	115	116.5	0	
2017-05-03T20:55:54	54.582427	11.169555	8.9	5.1	115	116.1	0	
2017-05-03T20:56:05	54.582228	11.170255	8.9	5.1	115	115.9	0	
2017-05-03T20:56:14	54.582063	11.170828	8.9	5.1	116	116.2	0	
2017-05-03T20:56:25	54.581862	11.171527	8.9	5.1	116	116.4	0	
2017-05-03T20:56:35	54.581672	11.172153	8.8	5.1	115	116.7	0	
2017-05-03T20:56:45	54.581483	11.172783	8.8	5.1	116	116.5	0	
2017-05-03T20:56:54	54.58129	11.173408	8.8	5.1	115	117.1	0	
2017-05-03T20:57:05	54.581087	11.174107	8.8	5.1	115	116.7	0	
2017-05-03T20:57:14	54.580945	11.174617	8.8	5.1	115	116.6	0	
2017-05-03T20:57:25	54.580747	11.175308	8.7	5.1	115	116.4	0	
2017-05-03T20:57:35	54.580568	11.175942	8.8	5.1	115	116.2	0	
2017-05-03T20:57:45	54.580385	11.176573	8.8	5.1	115	116.4	0	
2017-05-03T20:57:54	54.580222	11.177138	8.8	5.1	115	116.5	0	
2017-05-03T20:58:05	54.580022	11.17783	8.7	5.1	116	116.6	0	
2017-05-03T20:58:15	54.579835	11.178453	8.7	5.1	116	116.8	0	
2017-05-03T20:58:25	54.57963	11.179137	8.7	5.1	116	117	0	
2017-05-03T20:58:35	54.579443	11.179757	8.7	5.1	116	117.1	0	
2017-05-03T20:58:45	54.579277	11.180315	8.7	5.1	115	117.1	0	
2017-05-03T20:58:51	54.579277	11.180315	8.7	5.1	115	117.1	0	
2017-05-03T20:58:54	54.579093	11.180937	8.7	5.1	116	116.9	0	
2017-05-03T20:59:05	54.578887	11.181613	8.7	5.1	116	117.3	0	
2017-05-03T20:59:15	54.578722	11.182163	8.6	5.1	115	117.4	0	
2017-05-03T20:59:25	54.578538	11.182773	8.6	5.1	116	117.1	0	
2017-05-03T20:59:35	54.578357	11.183383	8.6	5.1	116	117	0	
2017-05-03T20:59:45	54.578177	11.183992	8.6	5.1	116	116.9	0	
2017-05-03T20:59:54	54.578015	11.184542	8.6	5.1	116	116.7	0	
2017-05-03T21:00:05	54.577798	11.185275	8.6	5.1	115	116.9	0	
2017-05-03T21:00:15	54.577618	11.185878	8.6	5.1	116	116.7	0	
2017-05-03T21:00:25	54.577433	11.18649	8.6	5.1	115	117.2	0	
2017-05-03T21:00:35	54.577253	11.187113	8.6	5.1	116	117	0	
2017-05-03T21:00:45	54.577092	11.187673	8.6	5.1	115	117	0	
2017-05-03T21:00:54	54.576928	11.18823	8.6	5.1	115	117	0	
2017-05-03T21:01:05	54.576732	11.18892	8.6	5.1	115	116.9	0	
2017-05-03T21:01:15	54.57655	11.189538	8.6	5.1	116	116.9	0	
2017-05-03T21:01:25	54.57637	11.190153	8.6	5.1	116	116.8	0	
2017-05-03T21:01:35	54.576183	11.190758	8.6	5.1	116	117.2	0	
2017-05-03T21:01:45	54.575983	11.191427	8.6	5.1	116	116.9	0	
2017-05-03T21:01:54	54.575817	11.191978	8.6	5.1	116	117.2	0	
2017-05-03T21:02:05	54.575618	11.192678	8.6	5.1	116	117.2	0	
2017-05-03T21:02:14	54.575475	11.19319	8.6	5.1	116	117.1	0	
2017-05-03T21:02:24	54.575287	11.19379	8.6	5.1	116	117.3	0	
2017-05-03T21:02:35	54.57508	11.194445	8.6	5.1	116	117.8	0	
2017-05-03T21:02:45	54.57489	11.195048	8.6	5.1	116	118	0	
2017-05-03T21:02:55	54.574705	11.195658	8.6	5.1	116	117.9	0	
2017-05-03T21:03:05	54.574517	11.196262	8.6	5.1	116	118.2	0	
2017-05-03T21:03:14	54.57435	11.196805	8.6	5.1	116	118.1	0	
2017-05-03T21:03:24	54.574165	11.197408	8.6	5.1	116	118.1	0	
2017-05-03T21:03:35	54.573958	11.198072	8.6	5.1	116	118.1	0	
2017-05-03T21:03:45	54.57375	11.198737	8.6	5.1	116	118.1	0	
2017-05-03T21:03:55	54.573583	11.199278	8.5	5.1	116	118	0	
2017-05-03T21:04:05	54.573397	11.199883	8.5	5.1	115	117.9	0	
2017-05-03T21:04:14	54.573232	11.200432	8.6	5.1	116	117.5	0	
2017-05-03T21:04:24	54.573043	11.201035	8.6	5.1	115	117.8	0	
2017-05-03T21:04:35	54.572858	11.201647	8.6	5.1	116	117.5	0	
2017-05-03T21:04:45	54.57265	11.202318	8.6	5.1	115	117.7	0	
2017-05-03T21:04:51	54.57265	11.202318	8.6	5.1	115	117.7	0	
2017-05-03T21:04:55	54.572483	11.202872	8.6	5.1	116	117.4	0	
2017-05-03T21:05:05	54.572275	11.203543	8.6	5.1	116	117.6	0	
2017-05-03T21:05:14	54.572087	11.204153	8.6	5.1	116	117.6	0	
2017-05-03T21:05:24	54.571917	11.204698	8.6	5.1	115	117.9	0	
2017-05-03T21:05:35	54.571712	11.205363	8.6	5.1	116	117.6	0	
2017-05-03T21:05:45	54.571522	11.205962	8.5	5.1	116	118.2	0	
2017-05-03T21:05:55	54.571332	11.206553	8.5	5.1	116	118.4	0	
2017-05-03T21:06:05	54.571147	11.207152	8.5	5.1	116	118.1	0	
2017-05-03T21:06:14	54.570977	11.207687	8.5	5.1	116	118	0	
2017-05-03T21:06:24	54.570788	11.208283	8.5	5.1	116	118.1	0	
2017-05-03T21:06:34	54.570597	11.208877	8.5	5.1	116	118.5	0	
2017-05-03T21:06:45	54.570392	11.209532	8.5	5.1	116	118.6	0	
2017-05-03T21:06:55	54.570202	11.210128	8.5	5.1	116	118.5	0	
2017-05-03T21:07:05	54.57001	11.210722	8.5	5.1	116	118.8	0	
2017-05-03T21:07:14	54.569835	11.211252	8.5	5.1	116	119.1	0	
2017-05-03T21:07:24	54.569642	11.211843	8.4	5.1	116	118.7	0	
2017-05-03T21:07:34	54.569448	11.212433	8.5	5.1	116	118.9	0	
2017-05-03T21:07:45	54.569237	11.213083	8.5	5.1	116	119	0	
2017-05-03T21:07:55	54.569045	11.213672	8.4	5.1	116	119.2	0	
2017-05-03T21:08:05	54.568855	11.21426	8.4	5.1	116	118.9	0	
2017-05-03T21:08:14	54.568685	11.214792	8.4	5.1	116	118.9	0	
2017-05-03T21:08:24	54.568493	11.215385	8.4	5.1	116	118.8	0	
2017-05-03T21:08:34	54.56828	11.216033	8.5	5.1	116	119	0	
2017-05-03T21:08:45	54.56807	11.216685	8.4	5.1	116	119.2	0	
2017-05-03T21:08:55	54.567897	11.217213	8.4	5.1	116	119.3	0	
2017-05-03T21:09:05	54.567685	11.217857	8.4	5.1	116	119.5	0	
2017-05-03T21:09:14	54.56753	11.218327	8.4	5.1	116	119.7	0	
2017-05-03T21:09:24	54.567338	11.218913	8.4	5.1	116	119.5	0	
2017-05-03T21:09:34	54.567142	11.219492	8.4	5.1	116	120	0	
2017-05-03T21:09:45	54.566927	11.22013	8.4	5.1	116	119.9	0	
2017-05-03T21:09:54	54.566752	11.220647	8.4	5.1	116	120.1	0	
2017-05-03T21:10:05	54.56654	11.221285	8.4	5.1	116	119.7	0	
2017-05-03T21:10:14	54.566347	11.22187	8.4	5.1	116	119.7	0	
2017-05-03T21:10:24	54.566153	11.222455	8.4	5.1	116	119.4	0	
2017-05-03T21:10:34	54.56598	11.222985	8.4	5.1	116	119.4	0	
2017-05-03T21:10:45	54.565748	11.223688	8.4	5.1	116	119.5	0	
2017-05-03T21:10:51	54.565748	11.223688	8.4	5.1	116	119.5	0	
2017-05-03T21:10:54	54.565573	11.224215	8.4	5.1	116	119.5	0	
2017-05-03T21:11:05	54.565362	11.224863	8.4	5.1	116	119.4	0	
2017-05-03T21:11:14	54.565208	11.225335	8.4	5.1	116	119.3	0	
2017-05-03T21:11:24	54.565015	11.225923	8.4	5.1	116	119.3	0	
2017-05-03T21:11:34	54.564822	11.22651	8.4	5.1	116	119.5	0	
2017-05-03T21:11:44	54.564627	11.227098	8.4	5.1	116	119.6	0	
2017-05-03T21:11:54	54.564415	11.227748	8.5	5.1	116	119.5	0	
2017-05-03T21:12:05	54.564197	11.228388	8.4	5.1	116	120.1	0	
2017-05-03T21:12:14	54.564043	11.228862	8.4	5.1	116	119.6	0	
2017-05-03T21:12:25	54.563805	11.229562	8.4	5.1	116	120.1	0	
2017-05-03T21:12:34	54.56365	11.23003	8.4	5.1	116	119.9	0	
2017-05-03T21:12:44	54.56345	11.230615	8.4	5.1	116	120.2	0	
2017-05-03T21:12:54	54.563258	11.231203	8.4	5.1	116	119.8	0	
2017-05-03T21:13:05	54.563042	11.231847	8.4	5.1	116	119.9	0	
2017-05-03T21:13:14	54.562865	11.23237	8.4	5.1	116	120	0	
2017-05-03T21:13:25	54.562648	11.233007	8.4	5.1	116	120.2	0	
2017-05-03T21:13:35	54.56243	11.233643	8.4	5.1	116	120.4	0	
2017-05-03T21:13:44	54.56225	11.234163	8.4	5.1	116	120.5	0	
2017-05-03T21:13:54	54.562053	11.234738	8.4	5.1	116	120.4	0	
2017-05-03T21:14:04	54.561873	11.23525	8.3	5.1	116	120.7	0	
2017-05-03T21:14:14	54.561675	11.235823	8.3	5.1	116	120.4	0	
2017-05-03T21:14:25	54.561458	11.236457	8.4	5.1	116	120.5	0	
2017-05-03T21:14:35	54.561263	11.237037	8.4	5.1	116	120.1	0	
2017-05-03T21:14:44	54.561085	11.237555	8.4	5.1	116	120.4	0	
2017-05-03T21:14:54	54.560887	11.238128	8.4	5.1	116	120.3	0	
2017-05-03T21:15:04	54.56069	11.238703	8.3	5.1	116	120.2	0	
2017-05-03T21:15:15	54.560458	11.239398	8.3	5.1	116	119.7	0	
2017-05-03T21:15:25	54.560263	11.239978	8.4	5.1	116	119.8	0	
2017-05-03T21:15:35	54.56007	11.240562	8.4	5.1	116	119.4	0	
2017-05-03T21:15:44	54.559912	11.241025	8.4	5.1	116	119.7	0	
2017-05-03T21:15:54	54.559717	11.241607	8.4	5.1	116	119.6	0	
2017-05-03T21:16:04	54.55952	11.242183	8.4	5.1	116	120	0	
2017-05-03T21:16:15	54.559307	11.24282	8.4	5.1	116	119.6	0	
2017-05-03T21:16:25	54.559108	11.243393	8.4	5.1	116	120.2	0	
2017-05-03T21:16:35	54.558912	11.243967	8.3	5.1	116	120.3	0	
2017-05-03T21:16:44	54.558755	11.244427	8.3	5.1	116	120.1	0	
2017-05-03T21:16:51	54.558755	11.244427	8.3	5.1	116	120.1	0	
2017-05-03T21:16:54	54.558537	11.245053	8.3	5.1	116	120.6	0	
2017-05-03T21:17:04	54.558342	11.245622	8.3	5.1	116	120.5	0	
2017-05-03T21:17:15	54.558105	11.246298	8.3	5.1	116	120.5	0	
2017-05-03T21:17:25	54.557932	11.246812	8.2	5.1	116	120.2	0	
2017-05-03T21:17:35	54.557715	11.247435	8.2	5.1	116	120.3	0	
2017-05-03T21:17:44	54.557553	11.247888	8.2	5.1	116	120	0	
2017-05-03T21:17:54	54.557357	11.248453	8.2	5.1	116	120.3	0	
2017-05-03T21:18:05	54.557143	11.249073	8.2	5.1	116	120.6	0	
2017-05-03T21:18:15	54.55695	11.249637	8.2	5.1	115	120.8	0	
2017-05-03T21:18:25	54.556758	11.250202	8.2	5.1	115	120.6	0	
2017-05-03T21:18:35	54.556568	11.25077	8.2	5.1	115	119.9	0	
2017-05-03T21:18:44	54.556395	11.25128	8.2	5.1	114	120	0	
2017-05-03T21:18:54	54.5562	11.251917	8.2	5.1	114	118.4	0	
2017-05-03T21:19:05	54.556	11.252553	8.2	5.1	113	118.2	0	
2017-05-03T21:19:14	54.555863	11.253023	8.2	5.1	113	117.3	0	
2017-05-03T21:19:25	54.55567	11.253665	8.2	5.1	112	117.3	0	
2017-05-03T21:19:35	54.555503	11.254257	8.2	5.1	113	116.4	0	
2017-05-03T21:19:44	54.555347	11.254785	8.2	5.1	112	116.7	0	
2017-05-03T21:19:54	54.555185	11.255378	8.2	5.1	113	115.8	0	
2017-05-03T21:20:05	54.555	11.256022	8.2	5.1	112	116.4	0	
2017-05-03T21:20:14	54.554853	11.25655	8.2	5.1	112	115.9	0	
2017-05-03T21:20:24	54.554667	11.257192	8.1	5.1	112	116.3	0	
2017-05-03T21:20:44	54.554338	11.258367	8.2	5.1	112	116	0	
2017-05-03T21:20:54	54.554193	11.258897	8.1	5.1	112	115.4	0	
2017-05-03T21:21:05	54.55401	11.25954	8.1	5.1	112	115.8	0	
2017-05-03T21:21:14	54.553868	11.260075	8.2	5.1	112	115.1	0	
2017-05-03T21:21:24	54.553703	11.260662	8.2	5.1	112	115.6	0	
2017-05-03T21:21:44	54.55338	11.261845	8.2	5.1	112	115.3	0	
2017-05-03T21:21:54	54.553223	11.262437	8.1	5.1	112	114.7	0	
2017-05-03T21:22:05	54.553047	11.263083	8.1	5.1	112	114.9	0	
2017-05-03T21:22:14	54.552888	11.263675	8.1	5.1	112	114.9	0	
2017-05-03T21:22:24	54.552727	11.264263	8.1	5.1	112	114.8	0	
