length_from_data_set,width,iwrap_type_from_dataset,mean_speed,top_speed,std_speed,Speed_mode,Speed_median,ROT_mean,ROT_max,ROT_median,ROT_min,ROT_mode
190,32,General cargo ship,10.704756479635432,13.1,1.2551921303074602,11,10.9,0.3474508686983766,30.2,-1.0,-23.6,-3.0
292,45,General cargo ship,11.809012247071353,13.8,1.3314453128357155,12,12.2,-0.05021299254526089,32.5,0.0,-25.7,-1.0
134,18,General cargo ship,13.259689184903266,15.3,3.4408833831827,15,14.5,-0.3728512527751348,32.5,-1.0,-57.9,-2.0
250,44,Oil products tanker,12.22005515405097,14.1,1.2478539016137935,13,12.6,0.1296690756941803,25.7,1.0,-30.2,1.0
249,45,Oil products tanker,11.826019113438795,14.1,1.352405492065686,12,12.1,0.07783596998002268,25.7,1.0,-19.7,-1.0
242,42,Oil products tanker,10.778994531198522,13.4,1.4222978490313216,11,11.1,1.3177834881728932e-05,0.2,0.0,0.0,0.0
184,28,Oil products tanker,12.390414076862474,14.7,1.870416836932792,13,12.7,0.12761096034316732,27.9,1.0,-32.5,-1.0
182,32,Oil products tanker,13.385363659727574,16.3,1.5027654292454198,12,13.4,0.00427910562837315,21.6,-1.0,-19.7,-1.0
250,44,Oil products tanker,11.458894827975607,14.3,1.6355376386049352,12,11.8,0.4706429270496124,32.5,1.0,-37.5,1.0
140,21,General cargo ship,12.072241449511399,15.6,3.6942248421683432,14,13.2,-0.009507328990228048,51.6,-1.0,-37.5,-1.0
90,14,General cargo ship,9.224582484725053,11.0,1.4130306835987474,9,9.3,-0.02712830957230139,51.6,1.0,-75.0,2.0
183,32,Oil products tanker,14.342379110251455,16.7,3.0659831035612277,15,15.2,0.19826885880077366,30.2,1.0,-19.7,-2.0
400,59,General cargo ship,17.08598317232783,21.2,2.7474420643118163,18,17.5,0.008233094421938264,23.6,1.0,-21.6,-1.0
99,15,Oil products tanker,9.206473897167669,11.6,2.346979295876505,10,9.8,0.009533208329221336,57.9,-1.0,-45.7,2.0
183,33,Oil products tanker,11.924097755044045,14.1,1.4652961954086865,12,12.2,0.1403239556692242,27.9,1.0,-30.2,-1.0
184,27,Oil products tanker,11.26130308625692,13.2,0.8726923074735184,11,11.1,0.21350567132682666,14.5,1.0,-16.1,-1.0
126,23,General cargo ship,11.048890860692103,15.8,4.8980110376481525,14,13.7,0.20595385980479144,57.9,1.0,-40.2,-4.0
100,18,Oil products tanker,10.256849315068491,14.0,4.312039192271016,12,12.4,0.37046520180196746,48.6,1.0,-27.9,-1.0
184,28,Oil products tanker,11.10406917599186,14.6,1.6193213710277028,12,11.7,0.2888860630722279,35.0,1.0,-37.5,-1.0
183,40,Oil products tanker,12.22711010330058,15.5,2.051480132182994,15,11.9,0.09404132023179644,27.9,-1.0,-30.2,1.0
264,42,Oil products tanker,11.62843279521132,14.2,1.5109449917638194,12,12.1,-0.08607836023943402,19.7,-1.0,-23.6,-2.0
251,44,Oil products tanker,11.776534812334305,15.0,2.622044204718818,13,12.8,-0.04182363610994837,30.2,1.0,-35.0,1.0
199,32,General cargo ship,11.595236294896033,13.5,1.2273437029438494,11,11.6,0.14785129174543166,35.0,1.0,-37.5,-1.0
140,20,General cargo ship,10.381292949860017,12.0,1.0098528267942426,10,10.5,-0.16481292949860013,42.9,-1.0,-37.5,-2.0
228,32,Oil products tanker,11.065673609280253,13.5,2.4660870019622,13,12.1,0.21497495386237805,19.7,1.0,-19.7,-1.0
229,38,General cargo ship,10.112453942520268,13.9,1.8010506478569668,11,10.7,0.16418570375829036,21.6,1.0,-14.5,-2.0
190,24,General cargo ship,11.970585412667948,13.9,0.6480662523631612,12,12.0,-0.0858637236084453,23.6,-1.0,-32.5,-1.0
223,32,General cargo ship,10.576473656755347,11.7,0.7110336008159714,11,10.7,0.30543818466353684,21.6,1.0,-25.7,1.0
147,23,General cargo ship,7.196943185038255,15.7,6.556769492424363,0,10.6,-0.09233139699631626,61.1,1.0,-40.2,1.0
199,32,General cargo ship,10.478314121037464,11.6,1.161853837386545,11,10.8,0.3357108549471662,21.6,1.0,-32.5,1.0
229,32,General cargo ship,10.56361001317523,13.1,2.456120159297079,12,11.6,0.05847167325428195,30.2,1.0,-7.5,-1.0
277,48,Oil products tanker,13.050271226415095,16.1,1.8876098758230064,15,13.9,0.072311320754717,16.1,1.0,-17.9,1.0
146,25,Oil products tanker,12.581374853113985,13.5,0.5345756569710081,13,12.7,-0.3958284371327849,27.9,-1.0,-45.7,1.0
142,24,Oil products tanker,10.126724485679713,13.7,3.8109042927201187,13,12.4,-0.055586930213795856,32.5,1.0,-37.5,1.0
183,22,Oil products tanker,11.746366692526506,14.4,1.2245681553973389,12,12.0,0.13338505301267134,27.9,1.0,-21.6,1.0
276,46,Oil products tanker,9.304051828263972,12.7,1.5442965387650358,9,9.1,0.0005929504776545515,5.4,5.0,0.0,5.0
193,26,General cargo ship,7.432483933642207,15.5,4.777280762220077,10,9.4,-0.1682409206396652,32.5,-1.0,-32.5,-1.0
229,32,General cargo ship,12.061100569259965,13.2,1.0431820703035597,12,12.3,0.5969368392518297,25.7,1.0,-11.4,-1.0
199,32,General cargo ship,10.536826196473553,11.0,0.3071648038078314,11,10.5,0.24385390428211584,21.6,1.0,-14.5,1.0
249,45,Oil products tanker,11.597752808988767,13.0,1.0153308533001617,12,12.1,0.27204387372926697,21.6,1.0,-16.1,1.0
108,17,General cargo ship,9.73588190764572,11.9,3.792194854743972,12,11.5,0.030885692657077968,23.6,-1.0,-37.5,2.0
187,32,General cargo ship,10.615745192307692,10.9,0.10927910578520696,11,10.6,-0.08149038461538463,6.4,-1.0,-14.5,2.0
225,32,General cargo ship,12.092934390771447,13.4,1.3208535974327564,13,12.5,0.8559480894015862,30.2,1.0,-21.6,-1.0
183,32,Oil products tanker,11.723456790123455,12.7,0.49766981239937,12,11.7,0.4800705467372134,16.1,1.0,-10.0,1.0
152,22,General cargo ship,9.146731138107418,14.9,4.918968571021522,14,9.7,-0.025415601023017903,67.9,1.0,-45.7,1.0
172,28,Oil products tanker,11.516912716912715,14.9,2.004663376878581,12,11.6,0.05849089182422518,37.5,-1.0,-40.2,-3.0
149,23,General cargo ship,12.490180419994084,15.4,0.7912304083861865,12,12.3,0.4331262939958592,30.2,1.0,-19.7,1.0
229,32,General cargo ship,11.378677088043409,14.4,1.5351659781731268,10,11.3,0.0369226794134746,30.2,1.0,-23.6,1.0
178,27,General cargo ship,13.413405952149384,20.9,2.7016681083762606,12,12.6,0.10103611489334112,45.7,-1.0,-45.7,-2.0
274,48,Oil products tanker,11.30614770459082,13.7,1.69200219763186,12,11.8,0.03032601463739188,32.5,1.0,-23.6,-1.0
240,43,General cargo ship,9.439797376282632,13.3,2.152713745047368,11,9.8,0.1699084296661904,27.9,1.0,-19.7,-1.0
260,43,General cargo ship,10.792916542916544,13.9,1.2104695883549594,10,10.7,0.13398797148797148,27.9,1.0,-25.7,1.0
88,12,General cargo ship,8.468624692226522,11.1,2.0880222439502143,8,8.6,0.16731445655997185,61.1,1.0,-78.7,4.0
277,48,Oil products tanker,11.486915740521797,16.4,3.1198586337781555,9,10.8,-0.15276267045006695,21.6,-1.0,-25.7,-1.0
166,25,General cargo ship,9.751806728685793,17.1,3.273249450363736,10,10.3,0.039331542823037885,48.6,1.0,-40.2,1.0
225,32,General cargo ship,10.610225563909774,11.5,0.39092321097568383,10,10.5,0.18644110275689227,14.5,1.0,-19.7,1.0
182,32,Oil products tanker,11.805613741097613,13.1,0.9373735792647684,12,12.0,0.5727691663175535,23.6,1.0,-35.0,3.0
183,32,Oil products tanker,12.390013717421123,14.7,1.02520332101861,12,12.3,0.6316598079561044,23.6,1.0,-25.7,-1.0
108,18,General cargo ship,8.850604970568998,10.8,1.8405902107902927,10,9.4,-0.08100065402223677,23.6,-1.0,-19.7,-1.0
260,43,General cargo ship,11.331858877759066,13.3,1.0342567619243752,12,11.3,0.06462193067990428,27.9,1.0,-30.2,-1.0
190,28,General cargo ship,11.768051485977395,14.2,2.047481127372781,12,12.0,0.1411364587693596,57.9,1.0,-54.7,-2.0
249,44,Oil products tanker,10.881843935101724,12.3,0.6724061114626456,11,10.9,0.0024723152201905608,17.9,1.0,-32.5,-1.0
199,32,General cargo ship,11.746143545795393,14.0,0.7557830381925554,12,11.7,0.29009105516871986,27.9,1.0,-19.7,1.0
90,14,General cargo ship,8.873270955917816,10.3,1.5444804846233218,9,9.2,-0.043522716311372604,35.0,-1.0,-40.2,-1.0
235,32,General cargo ship,11.29420066717988,12.7,1.109820468383367,12,11.8,0.15173210161662815,14.5,1.0,-19.7,1.0
179,28,General cargo ship,15.968497006226515,22.7,2.190858041836948,18,16.0,0.04828405666263956,35.0,-1.0,-48.6,2.0
138,21,General cargo ship,2.5944740563472206,14.2,4.813222938477399,0,0.0,-0.06816055694550201,23.6,-1.0,-23.6,2.0
144,23,Oil products tanker,9.156277886109,14.1,4.4208816474137125,12,11.4,-0.0012426876425290115,48.6,1.0,-51.6,2.0
190,23,General cargo ship,11.328579434015133,11.9,0.5642380715459162,11,11.4,0.3546371532642197,35.0,1.0,-14.5,-2.0
178,28,General cargo ship,13.387456168313674,20.2,2.822229484072277,12,13.0,0.0016124747635745333,48.6,-1.0,-45.7,-1.0
141,17,Oil products tanker,8.610825919218959,10.3,1.9347257926142607,9,9.1,0.04061884890953467,35.0,-1.0,-45.7,-4.0
249,44,Oil products tanker,10.102728127939793,11.9,0.9123608355153484,10,10.1,0.20082314205079965,12.9,1.0,-12.9,-1.0
229,32,General cargo ship,10.504474660074166,12.6,1.986297584235212,12,11.5,0.2571817058096416,23.6,1.0,-12.9,-1.0
139,20,General cargo ship,12.901602804908595,15.1,2.7432490023334832,14,13.7,-0.1248184322564488,30.2,-1.0,-32.5,-2.0
88,12,General cargo ship,8.882672116129939,12.2,2.4706355667784368,10,9.6,-0.0875343527587908,51.6,1.0,-82.5,1.0
200,24,General cargo ship,11.900813692480359,12.7,0.3075929566315744,12,12.0,-0.2445566778900112,23.6,-1.0,-23.6,-2.0
254,43,General cargo ship,10.319214900389014,11.5,0.6388403166344306,10,10.5,-0.01948603088530001,19.7,-1.0,-19.7,1.0
99,17,General cargo ship,10.587777707449838,12.2,0.5820134929664189,11,10.6,0.0041711500727894335,32.5,1.0,-30.2,2.0
228,32,Oil products tanker,12.141289413422587,14.3,1.4629606924847434,12,12.4,0.10679936586225118,25.7,1.0,-32.5,-1.0
183,32,Oil products tanker,11.716206061618099,14.3,2.4906469061220378,12,12.4,0.13085079736160976,32.5,1.0,-25.7,1.0
259,38,General cargo ship,14.127980562775454,16.5,1.4772526249379851,14,14.4,-0.01740309639507289,25.7,-1.0,-21.6,-1.0
229,32,General cargo ship,12.582469850458276,13.9,0.6098386677459395,13,12.6,0.12877954655089244,32.5,1.0,-19.7,1.0
43,7,Oil products tanker,6.042835595776772,8.4,2.566294267517339,8,7.5,1.7025641025641027,125.4,2.0,-61.1,4.0
229,32,General cargo ship,11.599284338012659,13.3,1.306477919116657,12,11.9,0.06767134599504539,25.7,1.0,-25.7,1.0
180,30,General cargo ship,10.768456980937662,13.6,1.9703942039351945,13,10.3,-0.10352910870685217,27.9,-1.0,-32.5,-2.0
90,14,General cargo ship,8.762453575198405,12.9,4.186125990677029,11,10.7,0.2306657805230853,120.7,1.0,-78.7,-1.0
200,32,General cargo ship,9.900045289855074,10.8,0.6152055868920201,10,10.0,0.1960144927536232,17.9,1.0,-16.1,-1.0
274,48,Oil products tanker,11.343197233674688,83.2,1.0732936393643049,12,11.4,-0.12383295651017424,19.7,1.0,-25.7,1.0
200,32,General cargo ship,11.172723253757736,15.1,2.7843724565295465,10,10.7,0.037068965517241335,27.9,1.0,-19.7,1.0
225,32,General cargo ship,10.478555016594333,11.8,0.9943993600054482,11,10.7,0.1409752361501149,19.7,1.0,-25.7,1.0
117,16,General cargo ship,11.136925903245563,14.8,2.419831628494239,11,11.2,0.13987752602571954,35.0,1.0,-35.0,1.0
185,32,General cargo ship,12.1124802942722,14.5,0.8640334449320365,12,12.1,0.3167104571728849,32.5,1.0,-32.5,1.0
138,21,General cargo ship,13.188347240521152,14.8,2.2347368242255845,14,13.9,0.055731225296442685,51.6,1.0,-37.5,1.0
144,23,Oil products tanker,10.915952328404323,15.7,3.407523619398915,12,12.0,0.006704921650849696,42.9,-1.0,-35.0,-1.0
250,44,Oil products tanker,11.611790450928385,12.9,1.3819426411559492,12,12.2,-0.0031432360742705326,23.6,-1.0,-27.9,-1.0
229,32,General cargo ship,10.981884422110557,11.8,0.8271200860828807,11,11.1,0.2909798994974875,30.2,1.0,-21.6,-1.0
184,28,Oil products tanker,12.059822925749547,14.3,1.2536352809047415,12,12.0,0.2994701187202361,32.5,1.0,-27.9,1.0
250,44,Oil products tanker,10.356651621332695,13.6,1.8617714439664312,11,10.9,-0.08096567288276517,23.6,-1.0,-23.6,2.0
199,32,General cargo ship,12.56472427515634,13.8,0.7194547193065532,13,12.7,0.278538942581012,27.9,1.0,-25.7,1.0
274,48,Oil products tanker,13.26267354224514,15.9,1.4569931294399083,13,13.2,-0.15373529022874516,21.6,1.0,-32.5,-1.0
150,24,General cargo ship,12.4186877562976,13.5,0.4622293147269784,12,12.5,0.5546280023432922,54.7,1.0,-25.7,1.0
150,23,Oil products tanker,10.966584855029778,51.2,3.2744012227167514,12,11.8,6.5449309509784675e-06,0.2,0.0,0.0,0.0
278,40,General cargo ship,15.451755229622504,19.8,2.546559808817196,16,15.9,-0.03047607597980287,21.6,1.0,-30.2,-4.0
274,48,Oil products tanker,13.658175832215585,16.5,1.9453143927499843,15,14.5,-0.09820753566638216,32.5,-1.0,-27.9,1.0
117,18,Oil products tanker,12.78627531848593,15.2,2.0212359531552964,14,13.6,0.10122811841261113,61.1,1.0,-71.4,3.0
198,32,General cargo ship,12.086226158038144,51.2,0.7943455182525113,12,12.0,5.449591280653952e-05,0.4,0.0,0.0,0.0
145,24,Oil products tanker,12.826620230163536,14.3,1.2337264271700887,13,13.1,0.037068443367655975,30.2,1.0,-35.0,1.0
116,16,General cargo ship,6.161856661856662,17.7,5.506073548055729,0,8.0,0.4743199187643632,61.1,1.0,-57.9,1.0
128,16,General cargo ship,8.965647810218977,9.9,1.3155631848449587,9,9.2,-0.02570711678832121,37.5,-1.0,-25.7,-1.0
250,44,Oil products tanker,10.898045685279188,12.3,1.629445893617715,12,11.7,0.20444162436548224,21.6,1.0,-12.9,1.0
186,32,Oil products tanker,13.934136076689267,51.2,1.0352641114016556,14,14.1,4.676174888940847e-05,0.2,0.0,0.0,0.0
180,30,General cargo ship,11.238669551108703,12.4,0.7419553690045374,11,11.2,0.24026500811249324,21.6,1.0,-14.5,4.0
224,32,General cargo ship,12.295885416666666,14.8,1.9871835072120736,14,12.6,-0.0006250000000000532,25.7,-1.0,-16.1,-1.0
229,32,General cargo ship,10.48224880966915,11.7,0.9931990331887014,11,10.7,0.2001342937370284,21.6,1.0,-17.9,-1.0
90,15,Oil products tanker,9.049171270718233,12.0,1.8389402434170592,11,8.7,0.9861089187056041,120.7,2.0,-102.9,1.0
197,28,General cargo ship,15.357448465652421,17.4,1.0790920546243588,16,15.7,-0.06748533153330914,40.2,-1.0,-42.9,1.0
199,33,General cargo ship,8.778713692946058,12.0,2.4288025799515665,11,8.9,0.282448132780083,37.5,1.0,-25.7,1.0
177,26,General cargo ship,6.9399437807449065,13.2,4.866007640715757,0,9.8,-0.45253689388615603,45.7,-1.0,-54.7,-2.0
183,32,Oil products tanker,12.985798598303205,15.8,2.0661576880758847,14,13.4,-0.004856756424443652,30.2,-1.0,-23.6,1.0
73,14,Fishing ship,11.306262230919767,13.1,1.1729470785937648,12,11.3,-0.13176777560339206,107.2,-1.0,-86.4,2.0
170,28,Oil products tanker,10.564612223934258,14.6,4.171436160536708,14,11.7,-0.4120698510529021,19.7,1.0,-42.9,2.0
144,24,General cargo ship,14.061262841393134,16.3,1.0414506023873034,14,14.1,-0.6104986218992734,30.2,-5.0,-30.2,-5.0
144,23,Oil products tanker,11.160872180451126,15.3,4.695970294227202,14,13.7,0.07016541353383454,48.6,1.0,-57.9,4.0
100,17,General cargo ship,11.966650998824914,15.0,3.1444699174521387,13,12.8,-0.16152761457109285,42.9,-1.0,-54.7,-1.0
229,32,General cargo ship,11.707662218131617,13.6,1.4401584467342248,12,12.0,0.20404970087436725,23.6,1.0,-11.4,-1.0
189,32,General cargo ship,10.815145118733511,12.3,0.9646853134953148,10,10.9,0.16899736147757252,32.5,1.0,-37.5,1.0
228,32,Oil products tanker,12.277962608567645,14.4,1.4447781263193047,12,12.1,0.2645370234064478,25.7,1.0,-21.6,1.0
229,33,General cargo ship,11.620709901254337,13.2,1.0354337453552809,12,11.8,0.08996530557779557,21.6,1.0,-27.9,-1.0
227,32,Oil products tanker,13.469463586001892,15.4,0.9046351190992008,14,13.5,-0.10293203621132277,23.6,-1.0,-23.6,1.0
183,32,Oil products tanker,11.520260374288034,12.6,0.6568964151019667,12,11.6,0.4366693788988337,21.6,1.0,-19.7,-1.0
199,32,General cargo ship,10.713285151116953,11.9,0.7547759941314605,11,10.8,0.39574244415243104,32.5,1.0,-25.7,1.0
199,32,General cargo ship,10.431266149870801,11.9,0.7560825523705108,11,10.6,0.32478271082922244,35.0,-1.0,-30.2,-1.0
250,44,Oil products tanker,11.268684078352585,12.7,1.218537725529332,12,11.8,0.4316172777498744,21.6,1.0,-42.9,1.0
107,16,Oil products tanker,10.588102261553589,51.2,2.3766933841020115,11,11.1,5.6187666807135835e-06,0.2,0.0,0.0,0.0
180,30,General cargo ship,11.175020080321287,12.3,1.3130835350338386,12,11.6,0.2773226238286479,30.2,1.0,-25.7,2.0
130,21,Oil products tanker,11.361487355336475,13.7,2.5594265701952934,12,12.0,0.6766823831975995,61.1,1.0,-61.1,4.0
229,37,General cargo ship,12.158373870743572,14.2,1.2769920098696503,13,12.5,0.16572619874913136,35.0,1.0,-21.6,-1.0
174,33,Oil products tanker,12.479719794701069,14.4,1.2616425085440526,13,12.9,-0.07442086281037588,23.6,1.0,-27.9,2.0
154,24,General cargo ship,9.982529527559056,15.1,6.151478999696763,14,14.1,-0.1850639763779527,35.0,1.0,-40.2,1.0
88,11,General cargo ship,8.191977035183276,11.4,3.2928061814132903,10,9.5,0.14492860297364926,71.4,-1.0,-61.1,-4.0
179,30,General cargo ship,12.387320261437907,14.8,0.6962403246024237,12,12.4,-0.014030501089324672,30.2,1.0,-40.2,1.0
229,42,Oil products tanker,11.782666666666668,12.9,0.7935583517030188,12,11.9,0.20318367346938776,25.7,1.0,-30.2,-1.0
190,28,General cargo ship,11.64218172213418,14.5,1.4973418613206502,12,11.9,0.4267564712097201,57.9,1.0,-11.4,2.0
190,29,General cargo ship,12.820632133450394,14.8,0.7545274066608064,13,12.8,0.09053994732221243,35.0,-1.0,-35.0,-2.0
179,28,General cargo ship,11.453133940182054,12.4,0.6165795380552203,12,11.6,-0.3501950585175553,14.5,-1.0,-42.9,-1.0
185,24,General cargo ship,12.603768736616702,14.1,0.6055379898810835,12,12.5,0.17064953604568167,35.0,-1.0,-23.6,-2.0
240,38,General cargo ship,11.380214765100673,13.3,1.5107101268756808,12,11.7,-0.09812080536912746,30.2,1.0,-90.4,1.0
182,32,Oil products tanker,12.517303370786516,14.5,1.198373448412341,12,12.6,-0.0441994382022472,30.2,1.0,-23.6,1.0
200,32,General cargo ship,10.239057239057237,11.4,0.6517172107291462,10,10.3,-0.06741221741221741,23.6,1.0,-25.7,1.0
244,42,Oil products tanker,11.058878752989106,14.0,1.4180044800679308,12,11.3,0.2039854751572049,27.9,1.0,-27.9,-1.0
244,42,Oil products tanker,10.637634252539913,13.8,1.5668363850631961,9,9.9,0.03345428156748915,27.9,-1.0,-19.7,-2.0
400,59,General cargo ship,17.109330129855273,21.0,2.7013392756023693,18,17.8,0.1805217092843659,27.9,1.0,-21.6,-1.0
229,32,General cargo ship,10.004244482173174,12.0,1.967259657076436,11,11.0,0.1940819791414019,21.6,1.0,-23.6,1.0
182,32,General cargo ship,10.958399014778323,12.4,1.0857589643204115,11,11.2,0.5301231527093595,30.2,1.0,-14.5,1.0
183,32,Oil products tanker,10.956679286100593,13.9,3.345495440255717,12,12.2,0.23374797187669005,19.7,1.0,-16.1,-1.0
180,32,General cargo ship,12.224189110918042,13.4,0.888782718108793,12,12.4,0.033673617144512016,30.2,1.0,-27.9,1.0
186,30,General cargo ship,11.259075535512967,51.2,2.579827007534872,12,12.0,5.0106476262056876e-05,0.4,0.0,0.0,0.0
225,32,General cargo ship,10.666465921593607,51.2,1.2860905347276423,10,10.5,1.1581446522670682e-05,0.2,0.0,0.0,0.0
176,27,General cargo ship,12.284024390243902,14.4,2.2062823768792748,13,13.1,0.3045426829268293,35.0,1.0,-51.6,4.0
274,48,Oil products tanker,13.121605173069609,17.8,2.287470377998203,12,12.7,0.10691010523646508,21.6,1.0,-21.6,1.0
229,32,General cargo ship,11.761236297198534,13.7,1.0703171749061056,11,11.8,0.2698538367844093,12.9,1.0,-11.4,-1.0
183,32,Oil products tanker,12.934556786703599,14.6,1.1258482131532044,13,13.1,0.531786703601108,32.5,1.0,-21.6,1.0
88,10,Oil products tanker,10.649633088725816,11.9,2.0772311405887365,11,11.2,-0.03271069601956853,42.9,-1.0,-57.9,-4.0
250,44,Oil products tanker,11.408935782206592,13.0,1.4301719271421862,12,11.9,-0.00992575224697148,17.9,-1.0,-16.1,1.0
241,42,Oil products tanker,12.385236768802226,13.6,1.108761794544685,13,12.7,-0.0429526462395543,16.1,1.0,-21.6,-1.0
126,22,General cargo ship,7.822378724969782,14.8,6.2851670191055815,0,11.9,-0.04031113680559203,40.2,1.0,-35.0,2.0
183,32,Oil products tanker,13.163037080635664,14.0,1.091382124560314,14,13.5,0.23967039434961745,17.9,1.0,-19.7,-1.0
153,25,General cargo ship,7.9053189624956195,16.2,6.846606733352902,0,11.0,-0.05627409744128988,90.4,1.0,-64.5,-1.0
180,30,General cargo ship,12.868888888888893,14.8,0.932155378529649,13,12.9,0.21313642756680728,48.6,-1.0,-30.2,-2.0
398,59,General cargo ship,15.907894125841654,20.2,2.709723005998496,16,16.5,0.06564894358021825,16.1,-1.0,-17.9,-1.0
291,46,Oil products tanker,14.66032502284297,16.4,1.2772349032960435,15,14.9,0.2255645477091763,30.2,1.0,-21.6,1.0
274,48,Oil products tanker,10.78322396929553,84.8,1.3910114784268846,11,10.7,-0.05596137179645908,21.6,-1.0,-30.2,-1.0
123,17,Oil products tanker,8.907603127527636,13.7,3.4877326774477764,10,10.0,-0.4692706929091398,42.9,-1.0,-82.5,-3.0
250,44,Oil products tanker,11.693662653936627,13.4,1.3361010561783218,12,11.9,0.016023246160232468,16.1,-1.0,-17.9,1.0
245,42,Oil products tanker,12.398393045310854,14.7,1.9036875800727977,14,13.2,0.4307692307692308,40.2,1.0,-17.9,2.0
90,14,General cargo ship,10.25565519673535,12.5,1.0657039431313966,11,10.5,0.04646077888054817,90.4,1.0,-86.4,4.0
229,42,Oil products tanker,11.336635465418615,13.8,1.5267487628602563,12,12.0,0.18333333333333326,16.1,1.0,-23.6,1.0
229,42,Oil products tanker,11.753494696763664,13.3,0.8611991477144503,12,12.0,0.2172015229806908,16.1,1.0,-12.9,-1.0
183,32,Oil products tanker,13.729960119641078,16.3,0.8738790652589559,13,13.5,0.18826021934197412,37.5,-1.0,-19.7,-1.0
109,17,General cargo ship,7.6294432969410835,11.4,3.935973724554783,9,9.2,-0.07302547457460411,45.7,1.0,-54.7,-1.0
109,16,General cargo ship,9.106613730996418,12.7,3.982758919578607,11,10.7,-0.03797811561925051,37.5,-1.0,-42.9,-1.0
249,45,Oil products tanker,11.019284802043424,14.1,2.7229570589670464,13,12.4,0.06901660280970624,25.7,1.0,-42.9,-1.0
182,27,Oil products tanker,12.347168508287293,13.4,0.7928452990616879,12,12.5,-0.04069060773480662,32.5,-1.0,-35.0,-1.0
200,32,General cargo ship,13.613857213683689,14.6,0.7103945362699395,14,13.8,0.8752850768468021,32.5,1.0,-27.9,-1.0
183,32,Oil products tanker,11.009923664122136,13.0,1.1137942905304967,12,11.3,0.016297709923664125,23.6,1.0,-19.7,2.0
179,28,General cargo ship,12.882829984358079,15.8,1.757853953579212,14,13.6,0.25622668752256045,30.2,1.0,-19.7,-2.0
181,32,General cargo ship,11.286631450629828,12.8,0.5488776415799148,11,11.4,0.06333468779628879,27.9,-1.0,-11.4,-1.0
315,50,Oil products tanker,14.391486715658564,16.4,1.7739658618414462,15,15.1,-0.20316563029960427,14.5,-1.0,-14.5,-1.0
250,44,Oil products tanker,11.067226125422845,13.3,1.314351702668511,11,11.2,0.05857403070517823,17.9,1.0,-19.7,-1.0
277,40,General cargo ship,16.880545541937035,19.9,2.4673773538472066,19,18.0,0.11074260994953136,35.0,1.0,-23.6,-1.0
229,32,General cargo ship,9.52863312459512,11.8,1.3644612420805895,10,9.9,0.2617361261066725,37.5,1.0,-16.1,1.0
400,59,General cargo ship,18.0542245522062,21.9,3.1863072707010445,20,19.5,-0.0909305373525557,23.6,-1.0,-23.6,-1.0
185,24,General cargo ship,12.77169014084507,15.0,0.6380189249044166,13,12.7,0.11774647887323945,25.7,1.0,-35.0,2.0
243,42,Oil products tanker,11.242086513994913,13.1,1.0475096077660768,12,11.4,0.4662340966921121,17.9,1.0,-11.4,-1.0
289,45,General cargo ship,12.930227596017067,16.4,1.7798620582549667,11,13.9,0.044618302513039367,19.7,1.0,-23.6,1.0
255,43,General cargo ship,9.49090590707448,13.2,2.711038204445228,10,10.0,4.669624095260333e-05,0.4,0.0,0.0,0.0
90,15,General cargo ship,8.099821528165085,10.9,2.9673378096048064,10,9.5,0.6212046848856665,51.6,-1.0,-48.6,-2.0
108,20,General cargo ship,8.372697368421052,10.5,3.0834384933401937,10,9.6,0.04071637426900585,42.9,1.0,-45.7,2.0
139,21,General cargo ship,12.23606000234384,14.6,3.2974935845488016,14,13.3,0.8654986522911051,42.9,1.0,-37.5,1.0
85,13,General cargo ship,7.135956580732701,9.0,1.2770923030918977,8,7.6,-0.13638059701492536,40.2,1.0,-37.5,2.0
180,30,General cargo ship,11.404222648752398,12.9,0.7523368186904896,11,11.4,0.3506443652316973,37.5,1.0,-19.7,2.0
244,42,Oil products tanker,12.185324473349358,14.2,1.3970282312847,11,11.8,-0.0656298600311042,16.1,-1.0,-30.2,-1.0
229,32,General cargo ship,5.974039310954063,14.0,5.469343371230651,0,8.5,0.0735203180212014,30.2,1.0,-27.9,-1.0
183,32,Oil products tanker,11.356042173560422,12.5,1.1183909839715778,12,11.6,0.2662341173290078,23.6,1.0,-17.9,1.0
190,32,General cargo ship,11.52720011017766,13.3,1.1332209864652514,12,11.7,0.10527475554331364,35.0,1.0,-21.6,1.0
250,44,Oil products tanker,11.960100041112785,15.1,1.6810306953944525,11,11.9,0.012799780731807587,94.5,-1.0,-48.6,-1.0
182,32,Oil products tanker,11.320337197049525,12.9,1.2584397525928168,12,11.8,0.22747629083245524,35.0,1.0,-30.2,1.0
75,15,Oil products tanker,11.065035906642725,13.2,2.362895983977608,11,11.5,0.151133303411131,37.5,1.0,-37.5,-2.0
225,32,General cargo ship,9.91458469587966,13.7,1.4498792063067922,10,9.8,-0.930150425114454,21.6,-1.0,-35.0,-1.0
244,42,Oil products tanker,10.336649999999997,12.0,1.2142736069758535,10,10.5,0.22865,23.6,1.0,-23.6,-1.0
250,44,Oil products tanker,13.487571848256485,16.1,1.2533858457345055,14,13.7,-0.06977902669561888,42.9,-1.0,-42.9,1.0
183,32,Oil products tanker,11.950463663268659,14.6,1.896765223484756,12,12.3,0.09837553436369614,40.2,-1.0,-48.6,-1.0
228,40,Oil products tanker,12.071787296898078,13.4,0.9183343448485513,12,12.4,0.2451698670605613,17.9,1.0,-19.7,1.0
