mmsi,imo_from_data_set,imo_from_ship_db,name_from_data_set,name_from_ship_db,iwrap_type_from_dataset,org_type_info_from_data,iwrap_type_from_ship_db,org_type_from_ship_db,length_from_data_set,length_from_ship_db,height_1,height_2,height_3,depth,width,size_a,size_b,size_c,size_d,class_b,mean_speed,top_speed,std_speed,ROT_mean,ROT_max,ROT_median,ROT_min,Speed_median,length/width
244462000,9195705,0,GEERT K,,General cargo ship,Cargo,,,90,-1,-1,-1,-1,-1,13,77,13,7,6,0,9.840832942580672,12.0,0.9142158441984732,-0.09280446736860053,67.9,0.0,-90.4,9.8,6.923076923076923
236643000,9237010,0,SILVA,,General cargo ship,Cargo,,,100,-1,-1,-1,-1,-1,17,89,11,9,8,0,10.642871375909136,11.6,0.2869595787132655,-0.0859420145461791,45.7,0.0,-57.9,10.6,5.882352941176471
314423000,9060675,0,WILSON ELBE,,General cargo ship,Cargo,,,82,-1,-1,-1,-1,-1,11,68,14,5,6,0,7.979044553616804,9.9,1.9075612630432104,-0.1424445197357276,57.9,0.0,-75.0,8.4,7.454545454545454
249981000,9759800,0,SEARANGER,,Oil products tanker,Tanker,,,250,-1,-1,-1,-1,-1,44,207,43,38,6,0,12.396114236261358,16.0,1.7476794065545254,-0.03391172652531372,21.6,0.0,-30.2,12.4,5.681818181818182
210852000,9211066,0,FRI KARMSUND,,General cargo ship,Cargo,,,90,-1,-1,-1,-1,-1,14,82,8,8,6,0,10.062512635379061,12.2,1.6684888526830333,9.626955475330929e-06,0.2,0.0,0.0,10.4,6.428571428571429
249171000,9763708,0,NORDCOLORADO,,General cargo ship,Cargo,,,190,-1,-1,-1,-1,-1,28,162,28,9,19,0,11.97863054232743,15.8,1.397077172950972,0.11034259558925516,42.9,0.0,-32.5,11.9,6.785714285714286
219410000,9274628,0,MAERSK ERIN,,Oil products tanker,Tanker,,,186,-1,-1,-1,-1,-1,31,153,33,16,15,0,12.02652672687332,15.4,1.9244346722310108,0.07619233585550403,45.7,0.0,-48.6,12.3,6.0
636018491,9242637,0,BOMAR VALOUR,,General cargo ship,Cargo,,,179,-1,-1,-1,-1,-1,27,160,19,15,12,0,13.972054411181526,70.4,2.7920145424885434,2.9929142754528657e-06,0.4,0.0,0.0,14.1,6.62962962962963
309175000,8128884,0,ICELANDICAHAV,,General cargo ship,Cargo,,,82,-1,-1,-1,-1,-1,11,66,16,9,2,0,7.517304779315747,11.2,1.7484107010230348,-0.03890310786106032,111.6,0.0,-171.6,7.8,7.454545454545454
563047500,9797993,0,TORM HERMIA,,Oil products tanker,Tanker,,,250,-1,-1,-1,-1,-1,44,202,48,17,27,0,12.029105307029731,14.2,1.4790582250332092,-0.018393998332870254,16.1,0.0,-14.5,11.7,5.681818181818182
273393370,9804227,0,BALT FLOT 15,,Oil products tanker,Tanker,,,141,-1,-1,-1,-1,-1,17,123,18,9,8,0,8.579148913506604,10.9,1.4067932351174384,0.11447592671495528,78.7,0.0,-48.6,9.0,8.294117647058824
305843000,9614842,0,PABAL,,General cargo ship,Cargo,,,225,-1,-1,-1,-1,-1,32,196,29,21,11,0,10.97176326655452,13.4,1.2675601078033054,-0.6479369934240711,57.9,-0.7,-37.5,11.2,7.03125
305476000,9155884,0,KARION,,General cargo ship,Cargo,,,90,-1,-1,-1,-1,-1,13,76,14,9,4,0,8.13412580254955,10.4,2.259585255240025,9.304922303898764e-06,0.2,0.0,0.0,9.0,6.923076923076923
636017008,9762871,0,TRAMMO STANTON,,General cargo ship,Cargo,,,180,-1,-1,-1,-1,-1,32,162,18,10,22,0,11.280880966663807,14.3,2.4469343133273243,0.16701516839489247,30.2,0.0,-32.5,12.1,5.625
636092044,9404443,0,VIL ATLANTIC,,General cargo ship,Cargo,,,190,-1,-1,-1,-1,-1,29,170,20,22,7,0,10.857771003648793,13.1,0.8199014199921422,0.25969239296106417,48.6,0.0,-37.5,11.0,6.551724137931035
636016657,9617430,0,CAPTAINJ.NEOFOTISTOS,,General cargo ship,Cargo,,,229,-1,-1,-1,-1,-1,32,197,32,8,24,0,3.366341225286796,14.2,4.758640757098714,0.13063216988040027,30.2,0.0,-27.9,0.0,7.15625
248952000,9332640,0,HAFNIA ARCTIC,,Oil products tanker,Tanker,,,228,-1,-1,-1,-1,-1,32,192,36,16,16,0,11.948511108279176,15.0,1.2625115612977909,0.35576228707361623,23.6,0.0,-35.0,11.9,7.125
255805938,9155432,0,LYRA,,General cargo ship,Cargo,,,100,-1,-1,-1,-1,-1,16,86,14,6,10,0,8.945113268608415,11.8,2.9060731813178218,-0.049684466019417485,64.5,0.0,-64.5,10.0,6.25
538007169,9738375,0,TS INDEX,,General cargo ship,Cargo,,,182,-1,-1,-1,-1,-1,30,155,27,14,16,0,13.010665104014064,14.7,1.3556697611273254,0.3386170524465281,37.5,0.0,-16.1,13.1,6.066666666666666
235097855,9483516,0,BIRGIT KNUTSEN,,Oil products tanker,Tanker,,,144,-1,-1,-1,-1,-1,23,114,30,7,16,0,11.103048264182897,12.1,0.30732165479364165,-0.006548123059554047,21.6,0.0,-17.9,11.1,6.260869565217392
566857000,9593048,0,CEMTEX INNOVATION,,General cargo ship,Cargo,,,229,-1,-1,-1,-1,-1,32,202,27,26,6,0,11.588576183991526,13.2,1.01501943452596,0.36185504614919056,25.7,0.0,-27.9,11.8,7.15625
269084000,9694945,0,BREGAGLIA,,General cargo ship,Cargo,,,240,-1,-1,-1,-1,-1,38,203,37,15,23,0,11.464409141583054,13.0,0.8137179464643431,0.2566332218506132,23.6,0.0,-23.6,11.4,6.315789473684211
538004551,9632818,0,LMZ ARIEL,,General cargo ship,Cargo,,,190,-1,-1,-1,-1,-1,32,167,23,16,16,0,10.86408924205379,12.5,1.6805058203623933,0.35293398533007336,51.6,0.2,-45.7,11.7,5.9375
209672000,9164081,0,ARAGONITH,,Oil products tanker,Tanker,,,93,-1,-1,-1,-1,-1,15,71,22,11,4,0,10.354681368367174,14.0,3.2522600178032923,-0.0008403002900528807,107.2,0.0,-94.5,11.5,6.2
373505000,9478846,0,BABY CASSIOPEIA,,General cargo ship,Cargo,,,240,-1,-1,-1,-1,-1,43,207,33,25,18,0,10.399149453219927,12.5,1.508543730376262,0.2150668286755772,19.7,0.0,-11.4,11.0,5.5813953488372094
231201000,7915541,0,HVITANES,,General cargo ship,Cargo,,,103,-1,-1,-1,-1,-1,16,17,86,3,13,0,14.064790494058785,15.7,0.8193787539579853,-0.15666041275797396,94.5,0.0,-150.2,14.0,6.4375
209783000,9698226,0,TROODOS AIR,,General cargo ship,Cargo,,,228,-1,-1,-1,-1,-1,35,195,33,12,23,0,8.896419533227107,13.2,4.827337700927243,0.22368544380916675,32.5,0.0,-35.0,11.6,6.514285714285714
636014189,9413547,0,NS ARCTIC,,Oil products tanker,Tanker,,,250,-1,-1,-1,-1,-1,44,207,43,30,14,0,12.146285522488252,14.5,1.4693330080680218,-0.003938241217274525,25.7,0.0,-32.5,12.7,5.681818181818182
240609000,9297541,0,BONITA,,Oil products tanker,Tanker,,,246,-1,-1,-1,-1,-1,42,203,43,16,26,0,11.27690734483372,14.6,2.129942641183393,0.19987551129290412,17.9,0.0,-16.1,11.6,5.857142857142857
244850075,9638812,0,ARKLOW BREEZE,,General cargo ship,Cargo,,,120,-1,-1,-1,-1,-1,15,105,15,7,8,0,10.107882077761595,12.9,2.262116016077972,0.03248157465024935,54.7,0.0,-45.7,10.8,8.0
636012728,9311610,0,MILTIADIS M II,,Oil products tanker,Tanker,,,280,-1,-1,-1,-1,-1,50,234,46,29,21,0,11.829151785714288,51.2,3.5288751260839586,0.025915178571428568,231.4,0.0,0.0,13.3,5.6
636014878,9587477,0,AM POINT LISAS,,General cargo ship,Cargo,,,229,-1,-1,-1,-1,-1,38,194,35,14,24,0,9.964821066846724,11.6,1.544950929714179,0.4073148773351339,23.6,0.0,-21.6,10.5,6.026315789473684
245912000,9420772,0,DIJKSGRACHT,,General cargo ship,Cargo,,,157,-1,-1,-1,-1,-1,22,143,14,11,11,0,16.081880952380953,17.0,0.5657509157821216,0.418,57.9,0.0,-51.6,16.3,7.136363636363637
220402000,9263693,0,TORM CAMILLA,,Oil products tanker,Tanker,,,182,-1,-1,-1,-1,-1,32,157,25,21,11,0,11.246159936658753,13.6,2.6058579035886544,0.10459224069675377,27.9,0.0,-23.6,12.4,5.6875
636014191,9413559,0,NS ANTARCTIC,,Oil products tanker,Tanker,,,250,-1,-1,-1,-1,-1,44,207,43,15,29,0,11.944969420277376,15.4,1.7470041723652483,-0.015162804720475516,32.5,0.0,-27.9,12.2,5.681818181818182
245215000,9421623,0,FRISIAN RIVER,,General cargo ship,Cargo,,,87,-1,-1,-1,-1,-1,12,75,12,5,7,0,8.086340852130327,9.2,1.366844106823328,-0.034282133906194105,45.7,0.0,-40.2,8.3,7.25
241116000,9455557,0,ANANGEL SUN,,General cargo ship,Cargo,,,250,-1,-1,-1,-1,-1,43,208,42,17,26,0,9.70910726332359,11.5,0.8492701685131002,0.2188666516752867,23.6,0.0,-19.7,9.7,5.813953488372093
211141000,9297591,0,BIANCA RAMBOW,,General cargo ship,Cargo,,,134,-1,-1,-1,-1,-1,23,124,10,9,14,0,14.016751869337284,19.8,4.607664990579638,0.008355448780624067,57.9,0.0,-71.4,15.7,5.826086956521739
245546000,9197375,0,SINGELGRACHT,,General cargo ship,Cargo,,,169,-1,-1,-1,-1,-1,24,155,14,12,12,0,15.518593361932721,18.9,1.4034160492988437,-0.06375479792278166,57.9,0.0,-64.5,15.2,7.041666666666667
636017716,9597769,0,FIORELA,,General cargo ship,Cargo,,,229,-1,-1,-1,-1,-1,32,193,36,24,8,0,11.499030041762092,14.0,0.6199061368241183,-0.1521352552876196,19.7,0.0,-30.2,11.5,7.15625
273419350,8500630,0,ATLANTIC LADY,,General cargo ship,Cargo,,,139,-1,-1,-1,-1,-1,20,78,61,10,10,0,15.53408762638421,16.5,0.4445494048963405,-0.7642753972075107,708.7,0.0,-708.7,15.6,6.95
255806080,9193680,0,MSC TIA,,General cargo ship,Cargo,,,194,-1,-1,-1,-1,-1,28,168,26,14,14,0,15.591917882225824,17.1,0.5880625253992637,-0.17786061588330634,27.9,0.0,-27.9,15.4,6.928571428571429
636015119,9565948,0,SPYROS K,,Oil products tanker,Tanker,,,274,-1,-1,-1,-1,-1,48,237,37,32,16,0,12.500261882938327,15.5,2.3163713323479644,-0.06761817467591988,16.1,0.0,-16.1,13.2,5.708333333333333
538006435,9702522,0,CP GUANGZHOU,,General cargo ship,Cargo,,,199,-1,-1,-1,-1,-1,32,169,30,12,20,0,11.425778132482042,12.7,0.6227358347599912,0.22471401968608676,32.5,0.0,-10.0,11.4,6.21875
271040319,9555618,0,KARSOY,,General cargo ship,Cargo,,,132,-1,-1,-1,-1,-1,18,112,20,8,10,0,12.075712462781794,15.0,1.355786821307795,-0.11363958599177655,37.5,0.0,-54.7,11.6,7.333333333333333
249997000,9779965,0,KYRAKATINGO,,Oil products tanker,Tanker,,,250,-1,-1,-1,-1,-1,44,203,47,25,19,0,11.42428801586318,15.1,2.3055247628716438,-0.059573677035568214,27.9,0.0,-30.2,12.1,5.681818181818182
538008197,9282493,0,TARTAN,,Oil products tanker,Tanker,,,251,-1,-1,-1,-1,-1,44,211,40,24,20,0,11.862969370641716,16.3,1.8895679951742232,-0.02530496954717981,27.9,0.0,-40.2,12.1,5.704545454545454
636017797,9379143,0,MAGIC WAND,,Oil products tanker,Tanker,,,183,-1,-1,-1,-1,-1,32,150,33,20,12,0,11.198066013408972,12.3,0.7701577901262676,0.24051057246003096,19.7,0.0,-19.7,11.1,5.71875
209095000,9591181,0,LEDRA,,General cargo ship,Cargo,,,235,-1,-1,-1,-1,-1,32,200,35,23,9,0,11.313504250068547,14.0,1.7800869918429512,0.02046887853029891,30.2,0.0,-35.0,11.7,7.34375
352468000,9758428,0,ULTRA LEOPARD,,General cargo ship,Cargo,,,229,-1,-1,-1,-1,-1,32,203,26,22,10,0,9.507549239353333,14.6,4.297166371979617,0.5109685726548714,40.2,0.0,-30.2,11.3,7.15625
249549000,9297553,0,MONTEGO,,Oil products tanker,Tanker,,,246,-1,-1,-1,-1,-1,42,203,43,26,16,0,11.032081330427255,14.2,2.2143757335287275,0.2013734213119159,27.9,0.0,-30.2,12.0,5.857142857142857
636018052,9729908,0,ASTERION,,General cargo ship,Cargo,,,229,-1,-1,-1,-1,-1,32,198,31,10,22,0,10.098364485981307,11.2,0.6396146726871413,0.10728971962616823,19.7,0.0,-25.7,10.2,7.15625
236501000,9407988,0,STEN BERGEN,,Oil products tanker,Tanker,,,144,-1,-1,-1,-1,-1,23,114,30,8,15,0,11.442861816992039,14.6,2.2060162932757663,0.07582433562365942,45.7,0.0,-42.9,11.9,6.260869565217392
374131000,9476484,0,ZONDA,,General cargo ship,Cargo,,,229,-1,-1,-1,-1,-1,38,194,35,19,19,0,10.35668804397618,12.3,0.9510155793150088,0.5822033898305085,27.9,0.0,-19.7,10.5,6.026315789473684
249855000,9777931,0,RYMAN,,Oil products tanker,Tanker,,,250,-1,-1,-1,-1,-1,44,205,45,18,26,0,10.378305327601927,14.6,2.0289998780886367,0.2388215882940385,30.2,0.0,-30.2,10.8,5.681818181818182
538008233,9297357,0,ANDROKLIS,,Oil products tanker,Tanker,,,252,-1,-1,-1,-1,-1,44,215,37,22,22,0,11.455476522085155,14.4,1.8863033765910893,0.08632610425785914,32.5,0.0,-32.5,12.0,5.7272727272727275
636012381,9299680,0,NS CHALLENGER,,Oil products tanker,Tanker,,,244,-1,-1,-1,-1,-1,44,203,41,15,29,0,12.536150568181816,15.8,2.238365064031459,-0.17476325757575756,21.6,0.0,-19.7,13.2,5.545454545454546
235085464,9558048,0,KITTY C,,General cargo ship,Cargo,,,106,-1,-1,-1,-1,-1,16,94,12,9,7,0,9.305364364746275,11.6,1.857159382252804,-0.08010682945440671,45.7,0.0,-61.1,9.7,6.625
371919000,9696436,0,MENELAOS,,General cargo ship,Cargo,,,200,-1,-1,-1,-1,-1,32,169,31,12,20,0,11.900800152409985,14.0,1.4194773695080405,0.1288150123833111,30.2,0.0,-27.9,12.1,6.25
304743000,9045728,0,NOTOS,,General cargo ship,Cargo,,,125,-1,-1,-1,-1,-1,16,107,18,11,5,0,10.03956448171853,14.0,2.70126681829319,0.03350253807106597,48.6,0.0,-48.6,10.6,7.8125
273376900,9735139,0,MIDVOLGA 2,,Oil products tanker,Tanker,,,140,-1,-1,-1,-1,-1,16,118,22,8,8,0,8.5353395367254,9.5,0.6874982473705137,0.0021777865769154734,35.0,0.0,-35.0,8.5,8.75
220556000,9302126,0,TORM TEVERE,,Oil products tanker,Tanker,,,183,-1,-1,-1,-1,-1,27,149,34,8,19,0,12.494144041371966,15.1,1.9487791967140344,0.18214312875503846,37.5,0.0,-42.9,12.9,6.777777777777778
563061800,9826471,0,LOWLANDS HORIZON,,General cargo ship,Cargo,,,235,-1,-1,-1,-1,-1,38,204,31,23,15,0,10.963292243284103,14.7,1.668888224079388,0.06299569717409008,25.7,0.0,-27.9,11.2,6.184210526315789
414044000,9615133,0,YUE DIAN 103,,General cargo ship,Cargo,,,254,-1,-1,-1,-1,-1,43,218,36,16,27,0,11.092572685072074,13.0,0.7359392642011371,0.3099438064989006,30.2,0.0,-14.5,11.1,5.906976744186046
249225000,9509633,0,ATLANTIC ACTION II,,General cargo ship,Cargo,,,180,-1,-1,-1,-1,-1,28,160,20,6,22,0,11.842797792924376,16.0,1.4699187282136756,0.375225576111652,57.9,0.0,-27.9,11.9,6.428571428571429
244266000,9081318,0,EGELANTIERSGRACHT,,General cargo ship,Cargo,,,138,-1,-1,-1,-1,-1,19,126,12,15,4,0,11.496770754675074,15.0,3.5695093871827672,-0.28437347310442856,40.2,0.0,-64.5,13.0,7.2631578947368425
636017435,9755957,0,MSC ELOANE,,General cargo ship,Cargo,,,400,-1,-1,-1,-1,-1,59,159,241,25,34,0,17.726837700145566,21.9,2.6309246819961847,0.3264495390587093,30.2,0.0,-30.2,18.4,6.779661016949152
308668000,9038335,0,AUTUMN WAVE,,General cargo ship,Cargo,,,158,-1,-1,-1,-1,-1,24,130,28,8,16,0,16.927545382794005,18.3,0.47720292451277396,0.528045251249671,48.6,0.0,-19.7,16.9,6.583333333333333
538008208,9720017,0,PRINCESS MARGO,,General cargo ship,Cargo,,,199,-1,-1,-1,-1,-1,32,169,30,22,10,0,12.26561705732844,14.4,1.079022723211395,-0.005492798644450717,17.9,0.0,-21.6,12.0,6.21875
258751000,9358931,0,STEN HIDRA,,Oil products tanker,Tanker,,,144,-1,-1,-1,-1,-1,23,114,30,11,12,0,11.309687658710006,13.8,1.896794352291974,0.15108557643473844,71.4,0.0,-78.7,11.6,6.260869565217392
304058000,9518402,0,KONSTANTIN,,General cargo ship,Cargo,,,90,-1,-1,-1,-1,-1,14,78,12,3,11,0,7.702601209989072,10.7,2.197637118627196,0.016665334079582126,98.6,0.0,-67.9,8.2,6.428571428571429
311164000,8215730,0,FRI SKY,,General cargo ship,Cargo,,,82,-1,-1,-1,-1,-1,12,68,14,6,6,0,7.084640412880063,10.3,2.39207575079583,0.208953214405924,98.6,0.0,-90.4,7.8,6.833333333333333
249498000,9447055,0,MANAS,,Oil products tanker,Tanker,,,132,-1,-1,-1,-1,-1,19,115,17,12,7,0,12.553046198571696,15.8,2.1311570443058203,0.045042027428426966,51.6,0.0,-54.7,12.9,6.947368421052632
248372000,9787912,0,FLAVIN,,Oil products tanker,Tanker,,,250,-1,-1,-1,-1,-1,44,212,38,31,13,0,11.153260869565218,12.9,1.4520105476261145,0.43783138918345693,12.9,0.0,-10.0,11.6,5.681818181818182
636015124,9487627,0,ATHINA L,,General cargo ship,Cargo,,,229,-1,-1,-1,-1,-1,32,193,36,24,8,0,10.215042372881355,11.6,1.1429876284162968,0.1960216572504708,27.9,0.0,-23.6,10.6,7.15625
256757000,9722613,0,HELLAS AVATAR,,Oil products tanker,Tanker,,,183,-1,-1,-1,-1,-1,32,147,36,24,8,0,12.515885681125779,14.7,0.9774256212319338,0.0003820300788239156,30.2,0.0,-32.5,12.6,5.71875
236655000,9321407,0,AASTUN,,General cargo ship,Cargo,,,113,-1,-1,-1,-1,-1,15,100,13,6,9,0,9.417299006323397,13.0,1.4401809878070035,-0.07366757000903347,40.2,0.0,-40.2,9.5,7.533333333333333
246403000,9544891,0,PEAK BELFAST,,General cargo ship,Cargo,,,89,-1,-1,-1,-1,-1,14,10,79,7,7,0,8.197676792093034,51.2,3.364474503235392,1.074315795127978e-05,0.4,0.0,0.0,9.2,6.357142857142857
257090000,9797814,0,STEN TOR,,Oil products tanker,Tanker,,,156,-1,-1,-1,-1,-1,24,126,30,11,13,0,11.257156170296252,14.0,0.6677684105310677,0.1807157805244916,51.6,0.0,-40.2,11.4,6.5
246188000,9268887,0,FENSFJORD,,General cargo ship,Cargo,,,111,-1,-1,-1,-1,-1,13,105,6,8,5,0,9.045784525664876,12.2,2.3769059620359068,1.0054798652656979e-05,0.2,0.0,0.0,9.7,8.538461538461538
565497000,9726475,0,TORM TROILUS,,Oil products tanker,Tanker,,,183,-1,-1,-1,-1,-1,32,149,34,24,8,0,10.322229011365025,13.0,1.4457511372541805,0.08588537211291708,23.6,0.0,-40.2,10.7,5.71875
477333500,9776171,0,OOCL HONG KONG,,General cargo ship,Cargo,,,400,-1,-1,-1,-1,-1,59,145,255,23,36,0,16.57622346435155,21.7,3.0384659487953103,-0.01183029077718975,19.7,0.0,-23.6,17.5,6.779661016949152
636014708,9453054,0,PATRICIA V,,General cargo ship,Cargo,,,225,-1,-1,-1,-1,-1,32,200,25,17,15,0,10.727905379298502,13.2,1.4005525255877067,0.24099085562186065,30.2,0.0,-21.6,11.0,7.03125
245854000,9646780,0,HANZE GOTEBORG,,General cargo ship,Cargo,,,180,-1,-1,-1,-1,-1,30,150,30,21,9,0,11.670735723021922,13.6,1.297793871256658,0.15181578699783613,40.2,0.0,-40.2,12.0,6.0
311017900,9393450,0,DRAWSKO,,General cargo ship,Cargo,,,189,-1,-1,-1,-1,-1,23,163,26,18,5,0,11.352550335570474,16.4,1.7405177793895352,-0.06727516778523493,42.9,0.0,-35.0,11.7,8.217391304347826
314207000,9017381,0,WILSON  HUMBER,,General cargo ship,Cargo,,,90,-1,-1,-1,-1,-1,16,45,45,8,8,0,9.386380430628103,12.5,1.7250687371611328,-0.01931456236463242,82.5,0.0,-125.4,9.7,5.625
249900000,9216406,0,LEVANTO,,General cargo ship,Cargo,,,225,-1,-1,-1,-1,-1,32,195,30,11,21,0,10.078268596090377,11.3,0.5078709560811797,0.2044173648134044,35.0,0.0,-35.0,10.1,7.03125
538005321,9439773,0,RIDGEBURY CINDY A,,Oil products tanker,Tanker,,,183,-1,-1,-1,-1,-1,32,149,34,11,21,0,11.692864215868301,15.9,2.5921106068771316,0.07971283574699839,21.6,0.0,-35.0,12.1,5.71875
538002775,9323340,0,TARGALE,,Oil products tanker,Tanker,,,195,-1,-1,-1,-1,-1,32,168,27,25,7,0,11.302194248758516,13.9,1.752709141167396,0.16870693305616508,35.0,0.0,-37.5,11.9,6.09375
305288000,9454383,0,SYLVIA,,General cargo ship,Cargo,,,80,-1,-1,-1,-1,-1,12,64,16,3,9,0,8.346843068730239,10.4,1.8417681741987275,-0.0491462805791313,107.2,0.0,-67.9,8.8,6.666666666666667
249857000,9776755,0,WAIKIKI,,Oil products tanker,Tanker,,,250,-1,-1,-1,-1,-1,44,205,45,19,25,0,10.904891849704537,13.2,1.3888868174864029,0.2683158657598394,30.2,0.0,-30.2,11.2,5.681818181818182
215440000,9291987,0,LEVANTE,,General cargo ship,Cargo,,,189,-1,-1,-1,-1,-1,28,173,16,12,16,0,11.150772254984558,12.1,0.5132022117998812,0.14563324908733505,21.6,0.0,-27.9,11.3,6.75
248964000,9528031,0,SAGA,,Oil products tanker,Tanker,,,249,-1,-1,-1,-1,-1,44,208,41,27,17,0,11.217833352810564,14.9,2.0132322504482945,-0.01579992988196795,23.6,0.0,-30.2,10.6,5.659090909090909
244262000,9081289,0,QAMUTIK,,General cargo ship,Cargo,,,137,-1,-1,-1,-1,-1,19,126,11,11,8,0,12.734694472801516,15.9,2.575737508467033,0.12436925769286865,71.4,0.0,-54.7,13.0,7.2105263157894735
235113762,9724570,0,BRITISH ALTUS,,Oil products tanker,Tanker,,,183,-1,-1,-1,-1,-1,32,147,36,23,9,0,11.718474374255068,14.6,2.06866796009206,0.13179711296517016,23.6,0.0,-32.5,11.9,5.71875
477167400,9593749,0,YANGTZE XING ZHONG,,General cargo ship,Cargo,,,229,-1,-1,-1,-1,-1,32,195,34,23,9,0,10.966166077738515,12.9,1.3102764306841799,0.3334427057041899,35.0,0.0,-27.9,11.2,7.15625
636092892,9388895,0,LOUISE AUERBACH,,General cargo ship,Cargo,,,138,-1,-1,-1,-1,-1,21,121,17,10,11,0,10.667920197740118,16.5,4.817710930375827,-0.21117584745762716,64.5,0.0,-54.7,12.8,6.571428571428571
255805858,9725524,0,RABEA,,General cargo ship,Cargo,,,180,-1,-1,-1,-1,-1,32,150,30,9,23,0,12.605808121663161,13.6,0.5679038685846798,0.20430351075877687,45.7,0.0,-45.7,12.7,5.625
209207000,9123817,0,BF CARTAGENA,,General cargo ship,Cargo,,,101,-1,-1,-1,-1,-1,18,90,11,9,9,0,11.597280922838314,14.3,2.934917602574882,0.04547305157037612,102.9,0.0,-82.5,12.9,5.611111111111111
636017072,9708057,0,SZARE SZEREGI,,General cargo ship,Cargo,,,180,-1,-1,-1,-1,-1,30,152,28,11,19,0,10.54309630652399,12.9,1.7125975073526618,-0.028494994822229856,42.9,0.0,-42.9,11.4,6.0
256431000,9323986,0,MINERVA INDIANA,,Oil products tanker,Tanker,,,239,-1,-1,-1,-1,-1,42,203,36,25,17,0,11.52976515565265,12.3,0.5374262615698344,0.23459858001092304,17.9,0.0,-12.9,11.7,5.690476190476191
209273000,9472012,0,ALSTERTAL,,General cargo ship,Cargo,,,90,-1,-1,-1,-1,-1,15,76,14,7,8,0,9.671926085150195,12.5,2.093361925995364,-0.3012174635573779,102.9,-1.1,-64.5,10.2,6.0
636091197,9330355,0,AMALIA,,Oil products tanker,Tanker,,,229,-1,-1,-1,-1,-1,40,188,41,20,20,0,7.441400832177532,12.5,3.994001343033833,0.1156726768377254,25.7,0.0,-32.5,8.7,5.725
636015390,9548201,0,CHARIKLIA JUNIOR,,General cargo ship,Cargo,,,229,-1,-1,-1,-1,-1,38,195,34,25,13,0,11.536396955173386,13.4,1.223833993121846,0.4865802086270086,27.9,0.0,-27.9,11.9,6.026315789473684
244155000,9420801,0,DELTAGRACHT,,General cargo ship,Cargo,,,157,-1,-1,-1,-1,-1,23,147,10,11,12,0,13.84141791044776,14.7,0.6704914819074708,-0.6807405281285879,37.5,-0.2,-35.0,14.0,6.826086956521739
244707000,9456745,0,IJSSELBORG,,General cargo ship,Cargo,,,143,-1,-1,-1,-1,-1,19,136,7,7,12,0,11.877759815242493,17.3,3.3709996786823435,0.21662817551963048,42.9,0.0,-48.6,12.1,7.526315789473684
240547000,9305611,0,PROMITHEAS,,Oil products tanker,Tanker,,,249,-1,-1,-1,-1,-1,44,204,45,20,24,0,10.431808256959807,17.0,5.17080413661142,-0.03705432815238314,23.6,0.0,-35.0,12.7,5.659090909090909
304783000,9306029,0,SANDNES,,General cargo ship,Cargo,,,166,-1,-1,-1,-1,-1,24,143,23,23,1,0,10.744015701827161,15.4,4.540033272723735,0.17884907225673302,42.9,0.0,-40.2,12.5,6.916666666666667
636017070,9708033,0,ARMIA KRAJOWA,,General cargo ship,Cargo,,,180,-1,-1,-1,-1,-1,30,152,28,11,19,0,11.409911947653285,14.2,1.3233063828957825,0.07428306002100335,54.7,0.0,-37.5,11.7,6.0
477147600,9776224,0,OOCL INDONESIA,,General cargo ship,Cargo,,,400,-1,-1,-1,-1,-1,59,145,255,23,36,0,16.993700352706643,21.8,2.2221058590705467,0.0005060573531666923,17.9,0.0,-21.6,17.2,6.779661016949152
355042000,9788681,0,LOCH NEVIS,,General cargo ship,Cargo,,,200,-1,-1,-1,-1,-1,32,170,30,21,11,0,9.065664320750694,12.2,2.3817481800702827,0.15352953721475793,23.6,0.0,-25.7,9.5,6.25
241344000,9358503,0,EVIAPETROL V,,Oil products tanker,Tanker,,,120,-1,-1,-1,-1,-1,17,99,21,9,8,0,9.439310193160576,15.0,3.7436153526086016,-0.2711890188029175,78.7,0.0,-75.0,10.3,7.0588235294117645
636016655,9358371,0,WHISTLER,,General cargo ship,Cargo,,,200,-1,-1,-1,-1,-1,24,172,28,13,11,0,9.310813848920864,11.1,0.8546003572442256,0.1660071942446043,19.7,0.0,-17.9,9.4,8.333333333333334
273452000,9119361,0,SURGUT,,General cargo ship,Cargo,,,117,-1,-1,-1,-1,-1,16,84,33,10,6,0,7.635574077932903,10.0,1.5084887502035864,5.617330693894561,511.1,-0.4,-511.1,8.0,7.3125
538002773,9323376,0,PILTENE,,Oil products tanker,Tanker,,,195,-1,-1,-1,-1,-1,32,166,29,12,20,0,11.408173789017502,14.0,2.439784384791932,0.11171210708212193,30.2,0.0,-27.9,12.1,6.09375
636016656,9358395,0,WIGEON,,General cargo ship,Cargo,,,200,-1,-1,-1,-1,-1,24,174,26,11,13,0,12.351136883869984,14.5,0.65412074256596,0.03972226461162829,27.9,0.0,-37.5,12.3,8.333333333333334
309541000,9339636,0,TANKER SPIRIT,,Oil products tanker,Tanker,,,171,-1,-1,-1,-1,-1,28,138,33,19,9,0,13.36066622251832,15.7,1.4906160213994033,0.3150699533644237,35.0,0.0,-32.5,13.7,6.107142857142857
