mmsi,imo_from_data_set,imo_from_ship_db,name_from_data_set,name_from_ship_db,iwrap_type_from_dataset,org_type_info_from_data,iwrap_type_from_ship_db,org_type_from_ship_db,length_from_data_set,length_from_ship_db,height_1,height_2,height_3,depth,width,size_a,size_b,size_c,size_d,class_b,mean_speed,top_speed,std_speed
271002600,9437787,0,YAF S,,General cargo ship,Cargo,,,100,-1,-1,-1,-1,-1,17,80,20,7,10,0,12.074528301886792,13.0,0.5506579579006525
538002757,9314870,0,KRISJANIS  VALDEMARS,,Oil products tanker,Tanker,,,182,-1,-1,-1,-1,-1,27,147,35,22,5,0,12.040100484898057,14.5,1.4793324761816222
351783000,9634634,0,MISSY ENTERPRISE,,General cargo ship,Cargo,,,181,-1,-1,-1,-1,-1,28,156,25,19,9,0,11.985390496996176,14.6,2.0542152179341553
219002136,0,0,L282 MARIE ISABELLA,,Fishing ship,Fishing,,,16,-1,-1,-1,-1,-1,4,13,3,2,2,0,0.6126181143325504,8.3,1.5726723323018412
538004189,9527075,0,FAIRCHEM KISO,,Oil products tanker,Tanker,,,146,-1,-1,-1,-1,-1,24,121,25,17,7,0,11.890488358886996,12.9,0.7041709146839465
256809000,9348297,0,PATRAS,,Oil products tanker,Tanker,,,145,-1,-1,-1,-1,-1,23,112,33,22,1,0,10.579847866828352,13.2,2.401679221404569
258444000,9127667,0,CHAMPION TRADER,,Oil products tanker,Tanker,,,188,-1,-1,-1,-1,-1,29,156,32,14,15,0,11.036984300839721,13.7,2.8382474859499682
477335400,9603477,0,JOSCO TAICANG,,General cargo ship,Cargo,,,197,-1,-1,-1,-1,-1,32,174,23,20,12,0,12.222933613224875,14.9,2.7705783410400935
248376000,9805659,0,GENOA,,General cargo ship,Cargo,,,200,-1,-1,-1,-1,-1,32,173,27,20,12,0,11.856458055925433,14.6,1.8807574288475126
636015302,9565950,0,DIMITRIS P,,Oil products tanker,Tanker,,,274,-1,-1,-1,-1,-1,48,232,42,30,18,0,12.137693298969072,16.6,2.4431202993864902
566582000,9431276,0,MAERSK KATE,,Oil products tanker,Tanker,,,183,-1,-1,-1,-1,-1,28,149,34,7,21,0,11.131326691137913,14.5,1.7900317390319878
538002499,9327413,0,ARISTIDIS,,Oil products tanker,Tanker,,,184,-1,-1,-1,-1,-1,27,157,27,13,14,0,11.796659683426444,14.6,3.407080314193204
305497000,9313735,0,WILSON AMSTERDAM,,General cargo ship,Cargo,,,90,-1,-1,-1,-1,-1,13,78,12,8,5,0,8.50265926917926,9.9,1.60341275410855
244948000,9195638,0,YVONNE K.,,General cargo ship,Cargo,,,90,-1,-1,-1,-1,-1,12,80,10,6,6,0,8.811355599214144,10.7,1.5251897268319337
371839000,9172105,0,SELAMET,,General cargo ship,Cargo,,,154,-1,-1,-1,-1,-1,26,140,14,13,13,0,11.457995137460257,13.8,0.9263009366333456
249894000,9430739,0,ALKIMOS,,Oil products tanker,Tanker,,,146,-1,-1,-1,-1,-1,22,121,25,8,14,0,9.3167748111903,11.4,2.244043287884979
246100000,9288057,0,SUOMIGRACHT,,General cargo ship,Cargo,,,186,-1,-1,-1,-1,-1,25,174,12,13,12,0,15.542930493083256,18.9,1.565377539607776
235101907,9263241,0,PARADISE BAY,,General cargo ship,Cargo,,,183,-1,-1,-1,-1,-1,31,155,28,21,10,0,10.510993740219092,12.2,1.5774043274052483
245017000,9340300,0,EEMS TRANSPORTER,,General cargo ship,Cargo,,,90,-1,-1,-1,-1,-1,14,6,84,7,7,0,9.999707198047986,12.7,1.9795846546038909
250000963,9361744,0,ARKLOW FORTUNE,,General cargo ship,Cargo,,,90,-1,-1,-1,-1,-1,14,75,15,10,4,0,10.331961057023644,11.7,2.113057799739135
636015811,9181156,0,BALTIC JASMINE,,General cargo ship,Cargo,,,150,-1,-1,-1,-1,-1,22,118,32,11,11,0,17.314678608585513,19.3,0.8330319462342104
249605000,9440447,0,OC AGGNES,,General cargo ship,Cargo,,,175,-1,-1,-1,-1,-1,26,159,16,14,12,0,10.800639615863942,15.1,2.6612262256091217
538006772,9703332,0,FRONT JAGUAR,,Oil products tanker,Tanker,,,252,-1,-1,-1,-1,-1,44,217,35,29,15,0,10.339929692868846,15.1,2.150435687875384
636017876,9233973,0,MERMAID,,Oil products tanker,Tanker,,,179,-1,-1,-1,-1,-1,32,143,36,20,12,0,12.43484739934088,15.8,1.7655408751703923
230659000,8813154,0,BALTICA,,General cargo ship,Cargo,,,157,-1,-1,-1,-1,-1,25,98,59,19,6,0,13.683214991191074,18.5,2.4346495370124814
305929000,9556820,0,FEHN CAPE,,General cargo ship,Cargo,,,88,-1,-1,-1,-1,-1,12,78,10,6,6,0,8.14046259145622,10.1,1.883359705809626
477250100,9438638,0,M.V.GOLDEN BRILLIANT,,General cargo ship,Cargo,,,225,-1,-1,-1,-1,-1,32,190,35,16,16,0,11.785106944811197,14.9,1.5422334766748562
246802000,9528524,0,EEMS RIVER,,General cargo ship,Cargo,,,90,-1,-1,-1,-1,-1,13,83,7,7,6,0,5.368330520465743,25.1,4.681439345944149
211474000,0,0,SAS 1O7 CRAMPAS,,Fishing ship,Fishing,,,18,-1,-1,-1,-1,-1,6,7,11,3,3,0,1.5096866567542264,9.4,2.6047257992545543
245091000,9393266,0,DELFBORG,,General cargo ship,Cargo,,,111,-1,-1,-1,-1,-1,14,99,12,3,11,0,9.211829864078297,14.0,4.032977872447422
244750715,9546473,0,TIBERBORG,,General cargo ship,Cargo,,,173,-1,-1,-1,-1,-1,22,160,13,11,11,0,13.413965724594108,14.8,0.5491799745458862
314444000,9298375,0,CAROLUS MAGNUS,,Oil products tanker,Tanker,,,165,-1,-1,-1,-1,-1,24,131,34,17,7,0,11.535529707832064,16.1,2.707622777416754
219432000,9403891,0,TASING SWAN,,Oil products tanker,Tanker,,,130,-1,-1,-1,-1,-1,20,106,24,19,1,0,9.434838285164751,12.8,3.5686695630598577
312245000,9132492,0,BOGDAN,,General cargo ship,Cargo,,,142,-1,-1,-1,-1,-1,22,111,31,15,7,0,11.586315479693939,13.2,0.7363743476027725
373575000,9526162,0,TAKESHIO,,General cargo ship,Cargo,,,185,-1,-1,-1,-1,-1,31,158,27,21,10,0,11.866903283052352,13.7,1.6087249607135914
538005702,9721437,0,INTERLINK CELERITY,,General cargo ship,Cargo,,,179,-1,-1,-1,-1,-1,32,149,30,24,8,0,13.15885294117647,15.9,1.5284584421297227
372901000,9502831,0,PRETTY KEEL,,General cargo ship,Cargo,,,180,-1,-1,-1,-1,-1,28,154,26,20,8,0,12.147422680412372,13.2,0.7110558252331093
211468560,0,0,BLANKENRODE,,Oil products tanker,Tanker,,,99,-1,-1,-1,-1,-1,9,81,18,6,3,0,0.21992570077676457,10.6,1.141097205463057
305164000,9376488,0,FRAUKE,,General cargo ship,Cargo,,,160,-1,-1,-1,-1,-1,24,15,145,12,12,0,10.115045349457585,19.2,7.458861899187649
373787000,9512056,0,KITAURA,,General cargo ship,Cargo,,,245,-1,-1,-1,-1,-1,43,212,33,17,26,0,10.701278488048915,13.7,1.0760980551941555
219004128,0,0,HANNE,,Fishing ship,Fishing,,,14,-1,-1,-1,-1,-1,5,8,6,1,4,0,3.1040437678401527,8.9,2.666144648371798
375103000,8410316,0,VESTBRIS,,General cargo ship,Cargo,,,77,-1,-1,-1,-1,-1,11,67,10,6,5,0,9.723450021088148,12.9,1.3212532925835356
304780000,9237876,0,KAREN,,General cargo ship,Cargo,,,92,-1,-1,-1,-1,-1,17,78,14,9,8,0,10.235654551940074,13.1,3.2415373229098363
245226000,9419292,0,FLEVOBORG,,General cargo ship,Cargo,,,155,-1,-1,-1,-1,-1,16,146,9,8,8,0,11.446107977437551,15.0,2.157622254062313
305690000,9513658,0,BBC LONDON,,General cargo ship,Cargo,,,130,-1,-1,-1,-1,-1,17,111,19,10,7,0,5.2476439790575915,12.7,4.803743507870318
308192000,9063873,0,IMI,,General cargo ship,Cargo,,,90,-1,-1,-1,-1,-1,13,78,12,4,9,0,8.767413441955192,12.4,2.0278232770537636
248716000,9317951,0,MINERVA LIBRA,,Oil products tanker,Tanker,,,250,-1,-1,-1,-1,-1,44,206,44,11,33,0,12.347798762941157,16.9,2.0330113026226595
219023116,7724203,0,KARMSUND,,General cargo ship,Cargo,,,90,-1,-1,-1,-1,-1,14,12,78,10,4,0,10.771176416791148,13.2,1.3799561315957962
210894000,9148257,0,JOLANTA,,General cargo ship,Cargo,,,98,-1,-1,-1,-1,-1,15,90,8,12,3,0,10.919421776637911,14.2,2.3886670862976827
538007011,9720926,0,TR LADY,,General cargo ship,Cargo,,,229,-1,-1,-1,-1,-1,32,197,32,22,10,0,12.60888252148997,14.6,1.269225287100914
235108755,9667461,0,STENA IMPRESSION,,Oil products tanker,Tanker,,,183,-1,-1,-1,-1,-1,32,145,38,20,12,0,11.299777070063696,14.7,1.6206886127614561
244150276,9827554,0,WESTERN ROCK,,General cargo ship,Cargo,,,93,-1,-1,-1,-1,-1,14,5,88,5,9,0,10.07997963858488,14.7,3.4672430522853785
538004303,9441374,0,ORIOLE,,General cargo ship,Cargo,,,190,-1,-1,-1,-1,-1,32,160,30,11,21,0,11.923839907192576,13.8,0.996416608318808
538007041,9794410,0,STI SAN TELMO,,Oil products tanker,Tanker,,,183,-1,-1,-1,-1,-1,32,148,35,24,8,0,11.527140679637766,14.2,1.72061917772618
636015891,9666429,0,AFRICAN HHB,,General cargo ship,Cargo,,,175,-1,-1,-1,-1,-1,27,156,19,11,16,0,12.857765707574869,15.0,1.0221320638566123
636017792,9725861,0,HYDE PARK,,Oil products tanker,Tanker,,,145,-1,-1,-1,-1,-1,25,119,26,7,18,0,13.892762727391704,15.5,0.7344023622573016
314020000,9198446,0,WILSON WESER,,General cargo ship,Cargo,,,83,-1,-1,-1,-1,-1,11,70,13,5,6,0,9.756792104239596,11.6,1.5748585552995116
235061954,9373565,0,MINKA C,,General cargo ship,Cargo,,,100,-1,-1,-1,-1,-1,14,90,10,11,3,0,8.970511470037453,11.9,2.915342763537086
636015990,9650999,0,NIMERTIS,,General cargo ship,Cargo,,,169,-1,-1,-1,-1,-1,27,144,25,19,8,0,11.337432286023834,13.1,1.691941914161672
884676000,9294977,0,MARMOLOKAI,,General cargo ship,Cargo,,,145,-1,-1,-1,-1,-1,18,134,11,9,9,0,11.829878721058435,13.2,0.974144673641458
414307000,9432165,0,QIAN KUN,,General cargo ship,Cargo,,,200,-1,-1,-1,-1,-1,28,181,19,22,6,0,13.383588298443371,15.8,1.1531903849757361
538005692,9709245,0,INTERLINK SAGACITY,,General cargo ship,Cargo,,,179,-1,-1,-1,-1,-1,32,149,30,24,8,0,12.914922048997774,15.7,1.1046900537935336
357293000,9767089,0,GOOD HORIZON,,General cargo ship,Cargo,,,292,-1,-1,-1,-1,-1,45,251,41,28,17,0,11.60300863464652,13.9,1.4207287687809
636017929,9275024,0,HSL SHEFFIELD,,General cargo ship,Cargo,,,209,-1,-1,-1,-1,-1,30,15,194,15,15,0,16.041960638692906,21.8,3.279264432903494
209423000,9247754,0,MSC DARDANELLES,,General cargo ship,Cargo,,,299,-1,-1,-1,-1,-1,40,225,74,13,27,0,17.132296859421732,21.1,2.588467967689012
219007932,0,0,JASMIN RI120,,Fishing ship,Fishing,,,11,-1,-1,-1,-1,-1,4,8,3,2,2,0,3.6426031106561436,10.9,2.3099644924336755
374881000,9151383,0,SEBAT,,General cargo ship,Cargo,,,109,-1,-1,-1,-1,-1,18,77,32,11,7,0,12.460097015712327,14.5,0.8528152759106574
314487000,9595204,0,OMNIA,,General cargo ship,Cargo,,,186,-1,-1,-1,-1,-1,28,154,32,6,22,0,13.160932229377492,15.2,0.6374611177900009
259416000,7502021,0,VESTBORG,,General cargo ship,Cargo,,,66,-1,-1,-1,-1,-1,11,46,20,5,6,0,8.451938438988641,12.6,2.200438731011047
232012746,9803352,0,LIVIA ROSE,,General cargo ship,Cargo,,,229,-1,-1,-1,-1,-1,32,205,24,21,11,0,10.863027108433736,12.8,1.9064411014715184
220076000,0,0,O10 HYACINT,,Fishing ship,Fishing,,,15,-1,-1,-1,-1,-1,6,11,4,1,5,0,5.085775288376221,11.5,3.4549062831900867
538007799,9316983,0,SUPER CAROLINE,,General cargo ship,Cargo,,,180,-1,-1,-1,-1,-1,28,154,26,20,8,0,11.2835824809861,13.4,2.1546231476822717
538004715,9611814,0,ASTRA PERSEUS,,General cargo ship,Cargo,,,196,-1,-1,-1,-1,-1,32,164,32,10,22,0,10.961997810157499,13.2,1.1957455400537969
244050844,9772577,0,ARKLOW VANGUARD,,General cargo ship,Cargo,,,87,-1,-1,-1,-1,-1,15,75,12,7,8,0,10.519859247855731,13.5,2.9587522581197123
305370000,9462500,0,CAROLIN G.,,General cargo ship,Cargo,,,88,-1,-1,-1,-1,-1,12,80,8,7,5,0,9.233992968625152,13.0,2.248389635605811
538006109,9694696,0,AP REVELIN,,General cargo ship,Cargo,,,179,-1,-1,-1,-1,-1,32,149,30,25,7,0,11.923808139534882,14.1,0.5103181115584824
356986000,9727118,0,NORDIC OLYMPIC,,General cargo ship,Cargo,,,225,-1,-1,-1,-1,-1,32,193,32,20,12,0,11.103566500371512,13.9,1.694693985357207
240498000,9298765,0,NAUTILUS,,Oil products tanker,Tanker,,,274,-1,-1,-1,-1,-1,50,230,44,30,20,0,11.23470168281489,15.0,2.626423277983989
211422510,9255490,0,SEARAY,,Oil products tanker,Tanker,,,178,-1,-1,-1,-1,-1,28,20,158,14,14,0,12.066628848044777,14.9,1.789424421441497
538003902,9441300,0,GANNET BULKER,,General cargo ship,Cargo,,,190,-1,-1,-1,-1,-1,32,160,30,13,19,0,11.60176256372906,13.4,1.5398877158087818
259777000,9332614,0,MARIKA,,Oil products tanker,Tanker,,,229,-1,-1,-1,-1,-1,32,197,32,17,15,0,12.395119979792877,14.3,1.0772278092204386
305315000,9369095,0,BBC CHALLENGER,,General cargo ship,Cargo,,,146,-1,-1,-1,-1,-1,18,136,10,10,8,0,7.824317478187446,14.3,5.385120349053378
219015559,0,0,SG 75 ELINE,,Fishing ship,Fishing,,,12,-1,-1,-1,-1,-1,4,10,2,2,2,0,2.1143798449612405,10.1,2.911557674409379
477850900,9791884,0,ISABELA ISLAND,,General cargo ship,Cargo,,,180,-1,-1,-1,-1,-1,30,153,27,10,20,0,13.02987198997404,14.8,1.563505625308442
219019213,0,0,SNEHVIDE / RAYMARINE,,Fishing ship,Fishing,,,8,-1,-1,-1,-1,-1,4,4,4,2,2,0,9.89238578680203,28.8,8.780986367516435
377256000,9160724,0,BALTIC LORD,,General cargo ship,Cargo,,,155,-1,-1,-1,-1,-1,24,122,33,5,19,0,16.85614410405614,19.9,0.9119065999937316
538002776,9323364,0,USMA,,Oil products tanker,Tanker,,,195,-1,-1,-1,-1,-1,32,164,31,24,8,0,11.819453297376809,14.5,1.7578930307410772
374779000,9728849,0,SIDER TAYRONA,,General cargo ship,Cargo,,,139,-1,-1,-1,-1,-1,22,112,27,5,17,0,11.370085134250164,12.9,1.5136055500544774
273390790,9143611,0,UFA,,General cargo ship,Cargo,,,96,-1,-1,-1,-1,-1,13,77,19,12,1,0,7.253999387067117,9.6,2.3222320685559206
232016246,9522881,0,ALSEA BAY,,General cargo ship,Cargo,,,186,-1,-1,-1,-1,-1,28,164,22,22,6,0,11.232337721883802,14.5,2.0188802419488514
311018000,9488097,0,POLESIE,,General cargo ship,Cargo,,,190,-1,-1,-1,-1,-1,28,167,23,15,13,0,11.85054959785523,55.9,1.6083984796099282
246286000,9521370,0,FWN RUBY,,General cargo ship,Cargo,,,101,-1,-1,-1,-1,-1,14,89,12,7,7,0,10.013038471958819,13.9,2.8442010241638758
305994000,9312729,0,VENTURA,,General cargo ship,Cargo,,,106,-1,-1,-1,-1,-1,14,100,6,7,7,0,9.302254167510291,13.2,2.1207186687926276
273416080,8222367,0,SORMOVSKIY-3051,,General cargo ship,Cargo,,,119,-1,-1,-1,-1,-1,13,82,37,8,5,0,7.44691074130106,10.2,1.0494449546029911
245716000,9081320,0,EGMONDGRACHT,,General cargo ship,Cargo,,,135,-1,-1,-1,-1,-1,19,126,9,15,4,0,11.735357763386512,15.9,3.476621008437771
538090514,9377652,0,SILENT,,Oil products tanker,Tanker,,,185,-1,-1,-1,-1,-1,27,150,35,21,6,0,12.221475176463608,16.6,1.6557977583596206
314474000,9145140,0,WILSON DORDRECHT,,General cargo ship,Cargo,,,89,-1,-1,-1,-1,-1,11,76,13,5,6,0,8.763632778388123,11.4,1.6762771437722004
372270000,9836426,0,NAVIOS GEMINI,,General cargo ship,Cargo,,,229,-1,-1,-1,-1,-1,32,201,28,11,21,0,12.24893558951965,14.7,0.9990626030676188
273384030,9077575,0,KAPITAN YAKOVLEV,,General cargo ship,Cargo,,,98,-1,-1,-1,-1,-1,18,72,26,16,2,0,10.979455424548307,12.8,1.9746554145199895
256791000,9435313,0,ARROW STAR 1,,Oil products tanker,Tanker,,,150,-1,-1,-1,-1,-1,17,130,20,11,6,0,9.129307618455977,12.1,2.5263198747556608
636019031,9516868,0,EMESA,,General cargo ship,Cargo,,,148,-1,-1,-1,-1,-1,23,120,28,5,18,0,9.490385075340829,11.5,1.1839145850838386
257990000,9326603,0,IBERICA KNUTSEN,,Oil products tanker,Tanker,,,277,-1,-1,-1,-1,-1,44,218,59,22,22,0,14.075737746984862,18.1,1.6270333499571585
305835000,9501679,0,LOUIS,,General cargo ship,Cargo,,,129,-1,-1,-1,-1,-1,17,118,11,11,6,0,8.255341708990466,13.4,4.626845732401017
246625000,9554781,0,VLIEBORG,,General cargo ship,Cargo,,,143,-1,-1,-1,-1,-1,16,128,15,8,8,0,8.760110191500207,11.9,3.2277782911153303
357632000,8201648,0,MSC EYRA,,General cargo ship,Cargo,,,203,-1,-1,-1,-1,-1,26,154,49,3,23,0,14.569445593711212,17.4,1.1710458647122208
255806113,9365972,0,CMA CGM GOYA,,General cargo ship,Cargo,,,142,-1,-1,-1,-1,-1,20,133,9,11,9,0,13.697547573013129,17.7,4.806483613798289
210943000,9688855,0,MUSKY,,General cargo ship,Cargo,,,180,-1,-1,-1,-1,-1,30,151,29,8,22,0,10.575885283425341,11.9,0.9971809884953282
356477000,9282338,0,SAROS B,,General cargo ship,Cargo,,,110,-1,-1,-1,-1,-1,19,94,16,12,7,0,11.379783950617284,12.4,0.4461027591708752
319932000,9006447,0,SEA RUBY,,General cargo ship,Cargo,,,78,-1,-1,-1,-1,-1,11,68,10,4,7,0,8.028407989140973,9.4,0.8657357262104454
538005613,9271511,0,FEDERAL DANUBE,,General cargo ship,Cargo,,,200,-1,-1,-1,-1,-1,24,178,22,8,16,0,11.893160868272375,15.0,1.952236221393213
246706000,9349447,0,SIEGEDIJK,,General cargo ship,Cargo,,,107,-1,-1,-1,-1,-1,18,91,16,4,14,0,10.431534569983137,13.0,1.5740840747255305
220052000,9228590,0,MARIA THERESA,,Oil products tanker,Tanker,,,92,-1,-1,-1,-1,-1,14,76,16,5,9,0,9.390160738823381,15.2,3.688151307822689
235009760,9344289,0,CAPE FLAMINGO,,General cargo ship,Cargo,,,288,-1,-1,-1,-1,-1,45,250,38,28,17,0,11.257544150764488,13.5,1.244119039824618
246179000,9013062,0,EEMS COBALT,,General cargo ship,Cargo,,,82,-1,-1,-1,-1,-1,12,67,15,5,7,0,8.084521473730108,11.7,2.8526500209452395
311040200,9414759,0,ST.GREGORY,,General cargo ship,Cargo,,,180,-1,-1,-1,-1,-1,28,163,17,23,5,0,11.31223008361665,12.6,0.5921794881716453
244059000,9263588,0,LURO,,General cargo ship,Cargo,,,89,-1,-1,-1,-1,-1,14,73,16,5,9,0,9.869554218899319,13.5,1.2208994131119193
477023400,9755476,0,CRAMOND ISLAND,,General cargo ship,Cargo,,,190,-1,-1,-1,-1,-1,32,168,22,22,10,0,11.585670731707317,13.0,1.0238802638961388
564204000,9682863,0,BULK POLAND,,General cargo ship,Cargo,,,227,-1,-1,-1,-1,-1,32,203,24,21,11,0,11.629069134458355,13.8,1.9181704841096388
220356000,0,0,GEFION O41,,Fishing ship,Fishing,,,17,-1,-1,-1,-1,-1,5,12,5,3,2,0,5.042330740117746,10.1,2.6017012401816344
231523000,8417259,0,EIKEFJORD,,General cargo ship,Cargo,,,50,-1,-1,-1,-1,-1,12,10,40,6,6,0,6.159415938864629,10.3,3.753405411627152
305299000,9231834,0,BJORG,,General cargo ship,Cargo,,,133,-1,-1,-1,-1,-1,22,123,10,11,11,0,11.866378199503616,18.7,4.121439563501108
229687000,9708760,0,PYXIS EPSILON,,Oil products tanker,Tanker,,,183,-1,-1,-1,-1,-1,32,158,25,11,21,0,11.712991357680513,12.7,1.0666122206863045
538002774,9323388,0,UZAVA,,Oil products tanker,Tanker,,,195,-1,-1,-1,-1,-1,32,164,31,27,5,0,11.100423931215667,13.2,1.5568360222951485
211515990,0,0,MARLIES,,General cargo ship,Cargo,,,80,-1,-1,-1,-1,-1,8,69,11,5,3,0,0.9990384615384615,7.9,2.4565543471786397
248971000,9507130,0,KLARA,,General cargo ship,Cargo,,,107,-1,-1,-1,-1,-1,15,97,10,7,8,0,10.324727668845316,13.4,2.4331245456436714
538008196,9282508,0,FORTIES,,Oil products tanker,Tanker,,,252,-1,-1,-1,-1,-1,44,217,35,28,16,0,12.066721138639958,15.5,2.1921706982890745
248533000,9458054,0,FMT URLA,,Oil products tanker,Tanker,,,143,-1,-1,-1,-1,-1,21,114,29,11,10,0,10.418161301817316,12.7,1.6159491493352645
220135000,0,0,R230 OCEAN FREJA,,Fishing ship,Fishing,,,24,-1,-1,-1,-1,-1,6,5,19,3,3,0,3.228571428571429,4.1,0.9659931972549585
636018514,9778301,0,CIELO ROSSO,,Oil products tanker,Tanker,,,228,-1,-1,-1,-1,-1,36,193,35,23,13,0,12.208014354066986,14.1,1.2031755022278998
266475000,9377183,0,NAUTILUS,,Oil products tanker,Tanker,,,120,-1,-1,-1,-1,-1,17,92,28,11,6,0,9.909127801908626,14.8,3.9965206098512853
212308000,9179361,0,AAVA VG,,General cargo ship,Cargo,,,90,-1,-1,-1,-1,-1,14,74,16,10,4,0,7.9159697144914425,13.4,4.664653209515572
370165000,9137870,0,LEO TRIO,,General cargo ship,Cargo,,,81,-1,-1,-1,-1,-1,11,69,12,8,3,0,8.051977120119373,9.9,1.5075512071775374
256162000,9164732,0,KILSTRAUM,,Oil products tanker,Tanker,,,104,-1,-1,-1,-1,-1,16,82,22,8,8,0,10.347847406099833,13.4,2.8235187732862053
314193000,9056040,0,WILSON GRIMSBY,,General cargo ship,Cargo,,,88,-1,-1,-1,-1,-1,13,79,9,5,8,0,9.34800792260227,12.8,2.087687682123329
305224000,9155951,0,FEED STAVANGER,,General cargo ship,Cargo,,,89,-1,-1,-1,-1,-1,14,78,11,4,10,0,10.504875395057253,12.6,1.7224213470138396
246598000,9419280,0,BEATRIX,,General cargo ship,Cargo,,,157,-1,-1,-1,-1,-1,18,140,17,9,9,0,10.559971697492266,13.5,1.525572089939195
249975000,9218284,0,ELPIDA,,General cargo ship,Cargo,,,225,-1,-1,-1,-1,-1,32,196,29,10,22,0,10.825217175477787,12.4,1.132087947948231
477027500,9751365,0,LV SONG HAI,,General cargo ship,Cargo,,,182,-1,-1,-1,-1,-1,30,160,22,20,10,0,11.767644521138912,13.0,1.0152256699033755
219003704,0,0,JUVENTUS,,Fishing ship,Fishing,,,14,-1,-1,-1,-1,-1,4,12,2,2,2,0,7.6580128205128215,9.5,0.6385677391316983
355196000,9643556,0,LAKE DAWN,,General cargo ship,Cargo,,,229,-1,-1,-1,-1,-1,32,204,25,21,11,0,10.680468750000001,12.2,1.8682369047776917
244632000,9234290,0,VIRGINIABORG,,General cargo ship,Cargo,,,132,-1,-1,-1,-1,-1,16,122,10,4,12,0,10.573294247599627,13.0,1.6303155861360537
246062000,9006394,0,STEFAN K,,General cargo ship,Cargo,,,88,-1,-1,-1,-1,-1,13,73,15,8,5,0,8.842885395036092,11.9,2.5234170413340204
245299000,9466350,0,ATLANTICBORG,,General cargo ship,Cargo,,,143,-1,-1,-1,-1,-1,22,127,16,10,12,0,12.58784589376279,15.9,1.1692483986980617
261001660,8600349,0,KOL-206,,Fishing ship,Fishing,,,27,-1,-1,-1,-1,-1,8,9,18,4,4,0,3.3297741935483867,9.9,0.9099680752701189
311411000,8412699,0,SAMSKIP ICE,,General cargo ship,Cargo,,,86,-1,-1,-1,-1,-1,16,70,16,4,12,0,11.959515613474306,15.0,3.6242940012423013
215119000,9458028,0,AMARANTH,,Oil products tanker,Tanker,,,109,-1,-1,-1,-1,-1,16,85,24,12,4,0,10.636650173374372,13.6,2.75572279994852
642122020,9331153,0,ALHANI,,Oil products tanker,Tanker,,,249,-1,-1,-1,-1,-1,44,208,41,20,24,0,11.168051209103842,14.5,1.742975482034448
636017073,9708069,0,SOLIDARNOSC,,General cargo ship,Cargo,,,180,-1,-1,-1,-1,-1,30,153,27,11,19,0,11.878034518532493,15.1,1.130302141669463
636092756,9396373,0,NORIENT SOLAR,,Oil products tanker,Tanker,,,180,-1,-1,-1,-1,-1,32,145,35,16,16,0,12.970335882939809,15.5,1.242217611223253
311092000,9209130,0,NAVION OSLO,,Oil products tanker,Tanker,,,235,-1,-1,-1,-1,-1,42,195,40,25,17,0,13.132947992382586,15.9,1.4079045921311175
266457000,9739812,0,RAMANDA,,Oil products tanker,Tanker,,,150,-1,-1,-1,-1,-1,23,120,30,17,6,0,10.441816572629715,13.9,2.5523625537739694
374165000,9738791,0,TR INFINITY,,General cargo ship,Cargo,,,225,-1,-1,-1,-1,-1,32,193,32,11,21,0,11.34648604269294,14.2,1.4769115489242062
245472000,9198630,0,ANTJE K,,General cargo ship,Cargo,,,90,-1,-1,-1,-1,-1,15,75,15,12,3,0,10.033118380427561,12.4,2.2874162152143036
538006469,9671060,0,FEDERAL CHURCHILL,,General cargo ship,Cargo,,,200,-1,-1,-1,-1,-1,23,171,29,6,17,0,10.382393202737786,15.9,2.3787780711205615
305366000,9484194,0,UNISCOUT,,General cargo ship,Cargo,,,132,-1,-1,-1,-1,-1,16,120,12,10,6,0,10.092365292573723,12.3,2.5491308341333707
538005772,9714501,0,NAVIG8 AMETHYST,,Oil products tanker,Tanker,,,184,-1,-1,-1,-1,-1,27,150,34,22,5,0,12.037833887043186,14.1,1.8006289398415922
219006795,0,0,LASSE,,Fishing ship,Fishing,,,11,-1,-1,-1,-1,-1,4,3,8,2,2,0,1.680032195318264,9.1,2.2800414583557287
538005700,9721413,0,INTERLINK ACTIVITY,,General cargo ship,Cargo,,,179,-1,-1,-1,-1,-1,32,149,30,24,8,0,11.146355547141235,13.4,1.4890877552879458
311026000,9156199,0,NINA,,General cargo ship,Cargo,,,83,-1,-1,-1,-1,-1,12,65,18,6,6,0,8.83793442622951,10.9,1.780155633365991
314415000,9005730,0,FERRO,,General cargo ship,Cargo,,,88,-1,-1,-1,-1,-1,14,75,13,9,5,0,9.067626207669734,51.2,2.423472073317545
355661000,9650638,0,PERSEAS,,General cargo ship,Cargo,,,225,-1,-1,-1,-1,-1,32,192,33,11,21,0,10.854772666843925,14.0,1.1827322351492795
266477000,9739836,0,FURE VALO,,Oil products tanker,Tanker,,,150,-1,-1,-1,-1,-1,23,120,30,15,8,0,10.673224534416116,14.3,2.883380948795886
463043101,9519224,0,SIBI,,General cargo ship,Cargo,,,169,-1,-1,-1,-1,-1,28,148,21,18,10,0,11.017367014816614,13.8,1.7141913422465405
636015404,9256755,0,MSC METHONI,,General cargo ship,Cargo,,,303,-1,-1,-1,-1,-1,40,212,91,10,30,0,15.265239458615305,18.9,2.513613732668156
212836000,9180372,0,ISADORA,,General cargo ship,Cargo,,,200,-1,-1,-1,-1,-1,24,168,32,14,10,0,11.711066513761468,14.8,1.2955449905671395
